custom_id,persona_pid,persona_source,source_key,persona_chars,persona_sha1,general_domain_top_1pct,specific_domain_top_1pct,general_domain_top_0_1pct,specific_domain_top_0_1pct,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,max_persona_chars,top_k
personahub_elite_chip_match__pid_personahub_elite_cc68c54e7ec8__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p006__g047,personahub_elite_cc68c54e7ec8,personahub_elite_persona,ElitePersonas/elite_personas.part3.jsonl:791,571,835f2ddbccc660b445d5f4285571683adc1cf167,engineering,nuclear engineering,None,nuclear engineering,chip4__cohort_05_m7xlsd__game_2_alt_profile,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""whale-pink-487"", ""iguana-red-1430"", ""duck-red-8937""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_cc68c54e7ec8__record_chip4__cohort_05_m898xg__game_2_alt_profile__p006__g048,personahub_elite_cc68c54e7ec8,personahub_elite_persona,ElitePersonas/elite_personas.part3.jsonl:791,571,835f2ddbccc660b445d5f4285571683adc1cf167,engineering,nuclear engineering,None,nuclear engineering,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_01_m7xia7__game_1__p007__g001,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_02_m7xiz2__game_1__p007__g002,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""otter-blue-1497"", ""peacock-pink-777"", ""badger-red-827""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_03_m8aexq__game_1__p007__g003,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_03_m8aexq__game_1,chip2__cohort_03_m8aexq__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 03-m8aexq,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""dog-purple-778"", ""peacock-purple-2249"", ""owl-orange-1045""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_05_m7xjzy__game_1__p007__g004,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_05_m7xjzy__game_1,chip2__cohort_05_m7xjzy__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""owl-yellow-7660"", ""iguana-red-1137"", ""whale-blue-4588""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_07_m8ag8i__game_1__p007__g005,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_07_m8ag8i__game_1,chip2__cohort_07_m8ag8i__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 07-m8ag8i,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""whale-green-1798"", ""swan-pink-1424"", ""turtle-yellow-7601""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_12_m8agmu__game_1__p007__g006,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_12_m8agmu__game_1,chip2__cohort_12_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 12-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""monkey-pink-6874"", ""buffalo-orange-6610"", ""goose-purple-9985""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_14_m8agmu__game_1__p007__g007,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_14_m8agmu__game_1,chip2__cohort_14_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 14-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""ram-pink-8623"", ""squid-yellow-4597"", ""otter-pink-5988""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_15_m8agmu__game_1__p007__g008,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_15_m8agmu__game_1,chip2__cohort_15_m8agmu__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 15-m8agmu,First negotiation game-negotiation1,GAME_1,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p007__g009,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_04_m8aexq__game_2_alt_profile,chip2__cohort_04_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 04-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""iguana-orange-9224"", ""ram-red-5745"", ""dolphin-purple-6605""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p007__g010,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_05_m7xjzy__game_2_alt_profile,chip2__cohort_05_m7xjzy__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 05-m7xjzy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p2 (n=20),"[""iguana-red-1137"", ""owl-yellow-7660"", ""whale-blue-4588""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p007__g011,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_05_m8aexq__game_2_alt_profile,chip2__cohort_05_m8aexq__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 05-m8aexq,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""duck-pink-5390"", ""gorilla-purple-6898"", ""kangaroo-purple-4743""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p007__g012,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_12_m8agmu__game_2_alt_profile,chip2__cohort_12_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 12-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""goose-purple-9985"", ""buffalo-orange-6610"", ""monkey-pink-6874""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p007__g013,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_14_m8agmu__game_2_alt_profile,chip2__cohort_14_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 14-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""otter-pink-5988"", ""ram-pink-8623"", ""squid-yellow-4597""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p007__g014,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_15_m8agmu__game_2_alt_profile,chip2__cohort_15_m8agmu__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 15-m8agmu,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""camel-pink-767"", ""butterfly-yellow-2139"", ""alligator-orange-9612""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p007__g015,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_18_m8agzl__game_2_alt_profile,chip2__cohort_18_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 18-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""pig-blue-1277"", ""turtle-yellow-3106"", ""elephant-yellow-5788""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p007__g016,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip2__cohort_20_m8agzl__game_2_alt_profile,chip2__cohort_20_m8agzl__game_2_alt_profile,CHIP2__GAME_2_ALT_PROFILE,chip2,2-Chip Bargaining,Cohort 20-m8agzl,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟢 2p3,"[""tiger-yellow-3019"", ""bat-purple-4553"", ""unicorn-pink-1559""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__cohort_01_m8aiq8__game_1__p007__g017,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__cohort_01_m8aiq8__game_1,chip3__cohort_01_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""buffalo-green-2230"", ""bear-green-5745"", ""goose-green-3433""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__cohort_05_m8aiq8__game_1__p007__g018,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""alligator-blue-3197"", ""lion-orange-6194"", ""iguana-orange-3232""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g11_m5wp7b__game_1__p007__g019,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""cat-green-4185"", ""iguana-yellow-3262"", ""zebra-pink-2457""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g17_m5wp8w__game_1__p007__g020,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g20_m5wq93__game_1__p007__g021,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g6_m5wp77__game_1__p007__g022,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g7_m5wp78__game_1__p007__g023,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g9_m5wp79__game_1__p007__g024,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p007__g025,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p007__g026,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p007__g027,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p007__g028,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g12_m5wp8p__game_2_alt_profile__p007__g029,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g13_m5wp8q__game_2_alt_profile__p007__g030,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g3_m5wp6q__game_2_alt_profile__p007__g031,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip3__g7_m5wp78__game_2_alt_profile__p007__g032,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip4__cohort_02_m89542__game_1__p007__g033,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,0,3
personahub_elite_chip_match__pid_personahub_elite_f9ef910f3899__record_chip4__cohort_04_m8aboy__game_1__p007__g034,personahub_elite_f9ef910f3899,personahub_elite_persona,ElitePersonas/elite_personas.part4.jsonl:12,562,2b6a4bd879bd01769d85be75976c9484d48b9cad,None,pediatric dentistry,None,None,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,0,3
