custom_id,parse_success,parse_errors,validation_errors,text,parsed_target,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,data_source,check,act,decision_time_bucket,return_pct,send_if_act_without_check,send_if_act_after_check,send_if_no_act_without_check,send_if_no_act_after_check,send_if_act_fast,send_if_no_act_fast,send_if_act_slow,send_if_no_act_slow,send_if_act,send_if_no_act,process_label,process_binary,act_binary,pattern_label,action_premium,action_premium_without_check,action_premium_after_check,action_premium_fast,action_premium_slow,process_premium_if_act,process_premium_if_no_act
two_stage_trust_punishment_y2hgu__e2_b_146,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E2__B__146,E2__B__146,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1573,True,[],[],"{""send_if_act"": 7, ""send_if_no_act"": 4}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__1573,E2__B__1573,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1620,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 3
}","{'send_if_act': 6, 'send_if_no_act': 3}",E2__B__1620,E2__B__1620,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,6.0,3.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1638,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__1638,E2__B__1638,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1711,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__1711,E2__B__1711,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1753,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__1753,E2__B__1753,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1754,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__1754,E2__B__1754,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1893,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__1893,E2__B__1893,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_19,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__19,E2__B__19,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1901,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__1901,E2__B__1901,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2056,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__2056,E2__B__2056,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2081,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2081,E2__B__2081,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2186,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2186,E2__B__2186,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2192,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2192,E2__B__2192,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2239,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2239,E2__B__2239,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2316,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2316,E2__B__2316,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2363,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2363,E2__B__2363,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2400,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__2400,E2__B__2400,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2401,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2401,E2__B__2401,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2430,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 5
}","{'send_if_act': 7, 'send_if_no_act': 5}",E2__B__2430,E2__B__2430,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,5.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2441,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2441,E2__B__2441,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2457,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2457,E2__B__2457,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2475,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2475,E2__B__2475,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2497,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__2497,E2__B__2497,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2544,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__2544,E2__B__2544,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_2614,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__2614,E2__B__2614,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_280,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__280,E2__B__280,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_338,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__338,E2__B__338,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_365,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__365,E2__B__365,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_397,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__397,E2__B__397,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_413,True,[],[],"{
  ""send_if_act"": 6,
  ""send_if_no_act"": 4
}","{'send_if_act': 6, 'send_if_no_act': 4}",E2__B__413,E2__B__413,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,6.0,4.0,,,,,2.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_526,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__526,E2__B__526,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_548,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__548,E2__B__548,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_57,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__57,E2__B__57,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_707,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__707,E2__B__707,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_750,True,[],[],"{
  ""send_if_act"": 8,
  ""send_if_no_act"": 4
}","{'send_if_act': 8, 'send_if_no_act': 4}",E2__B__750,E2__B__750,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,8.0,4.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_756,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__756,E2__B__756,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_758,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__758,E2__B__758,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_885,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__885,E2__B__885,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_924,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__924,E2__B__924,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_980,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 4
}","{'send_if_act': 7, 'send_if_no_act': 4}",E2__B__980,E2__B__980,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,4.0,,,,,3.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_981,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__981,E2__B__981,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_991,True,[],[],"{
  ""send_if_act"": 7,
  ""send_if_no_act"": 3
}","{'send_if_act': 7, 'send_if_no_act': 3}",E2__B__991,E2__B__991,E2_ROLE_B_HIDDEN,baseline,gpt-5.1,E2,B,hidden,role_b_hidden_check,punish,cost,generated,,,,,,,,,,,,,7.0,3.0,,,,,4.0,,,,,,
two_stage_trust_punishment_y2hgu__e2_b_1051,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 3}",E2__B__1051,E2__B__1051,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,4.0,3.0,,,,,,,,,,,,3.0,3.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1196,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 3}",E2__B__1196,E2__B__1196,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,4.0,3.0,,,,,,,,,,,,3.0,3.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1247,True,[],[],"{
  ""send_if_act_without_check"": 8,
  ""send_if_act_after_check"": 7,
  ""send_if_no_act_without_check"": 5,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 8, 'send_if_act_after_check': 7, 'send_if_no_act_without_check': 5, 'send_if_no_act_after_check': 3}",E2__B__1247,E2__B__1247,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,8.0,7.0,5.0,3.0,,,,,,,,,,,,3.0,4.0,,,1.0,2.0
two_stage_trust_punishment_y2hgu__e2_b_1292,True,[],[],"{
  ""send_if_act_without_check"": 8,
  ""send_if_act_after_check"": 7,
  ""send_if_no_act_without_check"": 5,
  ""send_if_no_act_after_check"": 4
}","{'send_if_act_without_check': 8, 'send_if_act_after_check': 7, 'send_if_no_act_without_check': 5, 'send_if_no_act_after_check': 4}",E2__B__1292,E2__B__1292,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,8.0,7.0,5.0,4.0,,,,,,,,,,,,3.0,3.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1305,True,[],[],"{
  ""send_if_act_without_check"": 5,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 3,
  ""send_if_no_act_after_check"": 4
}","{'send_if_act_without_check': 5, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 3, 'send_if_no_act_after_check': 4}",E2__B__1305,E2__B__1305,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,5.0,6.0,3.0,4.0,,,,,,,,,,,,2.0,2.0,,,-1.0,-1.0
two_stage_trust_punishment_y2hgu__e2_b_1323,True,[],[],"{
  ""send_if_act_without_check"": 6,
  ""send_if_act_after_check"": 7,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 5
}","{'send_if_act_without_check': 6, 'send_if_act_after_check': 7, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 5}",E2__B__1323,E2__B__1323,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,6.0,7.0,4.0,5.0,,,,,,,,,,,,2.0,2.0,,,-1.0,-1.0
two_stage_trust_punishment_y2hgu__e2_b_1395,True,[],[],"{
  ""send_if_act_without_check"": 6,
  ""send_if_act_after_check"": 5,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 6, 'send_if_act_after_check': 5, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 3}",E2__B__1395,E2__B__1395,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,6.0,5.0,4.0,3.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1481,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 3,
  ""send_if_no_act_after_check"": 2
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 3, 'send_if_no_act_after_check': 2}",E2__B__1481,E2__B__1481,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,3.0,2.0,,,,,,,,,,,,4.0,4.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1583,True,[],[],"{
  ""send_if_act_without_check"": 4,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 3,
  ""send_if_no_act_after_check"": 5
}","{'send_if_act_without_check': 4, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 3, 'send_if_no_act_after_check': 5}",E2__B__1583,E2__B__1583,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,4.0,6.0,3.0,5.0,,,,,,,,,,,,1.0,1.0,,,-2.0,-2.0
two_stage_trust_punishment_y2hgu__e2_b_1631,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 5,
  ""send_if_no_act_after_check"": 4
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 5, 'send_if_no_act_after_check': 4}",E2__B__1631,E2__B__1631,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,5.0,4.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1642,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 5,
  ""send_if_no_act_after_check"": 4
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 5, 'send_if_no_act_after_check': 4}",E2__B__1642,E2__B__1642,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,5.0,4.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1709,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 5,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 5, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 3}",E2__B__1709,E2__B__1709,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,5.0,4.0,3.0,,,,,,,,,,,,3.0,2.0,,,2.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1750,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 5,
  ""send_if_no_act_after_check"": 4
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 5, 'send_if_no_act_after_check': 4}",E2__B__1750,E2__B__1750,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,5.0,4.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1757,True,[],[],"{
  ""send_if_act_without_check"": 5,
  ""send_if_act_after_check"": 7,
  ""send_if_no_act_without_check"": 3,
  ""send_if_no_act_after_check"": 2
}","{'send_if_act_without_check': 5, 'send_if_act_after_check': 7, 'send_if_no_act_without_check': 3, 'send_if_no_act_after_check': 2}",E2__B__1757,E2__B__1757,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,5.0,7.0,3.0,2.0,,,,,,,,,,,,2.0,5.0,,,-2.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1912,True,[],[],"{
  ""send_if_act_without_check"": 6,
  ""send_if_act_after_check"": 5,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 6, 'send_if_act_after_check': 5, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 3}",E2__B__1912,E2__B__1912,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,6.0,5.0,4.0,3.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_192,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 3}",E2__B__192,E2__B__192,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,4.0,3.0,,,,,,,,,,,,3.0,3.0,,,1.0,1.0
two_stage_trust_punishment_y2hgu__e2_b_1921,True,[],[],"{
  ""send_if_act_without_check"": 7,
  ""send_if_act_after_check"": 6,
  ""send_if_no_act_without_check"": 4,
  ""send_if_no_act_after_check"": 3
}","{'send_if_act_without_check': 7, 'send_if_act_after_check': 6, 'send_if_no_act_without_check': 4, 'send_if_no_act_after_check': 3}",E2__B__1921,E2__B__1921,E2_ROLE_B_OBSERVABLE,baseline,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost,generated,,,,,7.0,6.0,4.0,3.0,,,,,,,,,,,,3.0,3.0,,,1.0,1.0
