record_id,unit_id,treatment_name,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,gold_target_json
E4__A__974,E4__A__974,E4_ROLE_A_OBSERVABLE,E4,A,observable,role_a_check,help,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E4__B__1054,E4__B__1054,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E4__B__1204,E4__B__1204,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E4__B__1247,E4__B__1247,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 4, ""send_if_no_act"": 4}"
E4__B__129,E4__B__129,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 1, ""send_if_no_act"": 1}"
E4__B__1305,E4__B__1305,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E4__B__133,E4__B__133,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 8, ""send_if_no_act"": 1}"
E4__B__141,E4__B__141,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 2}"
E4__B__1494,E4__B__1494,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E4__B__1562,E4__B__1562,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E4__B__1615,E4__B__1615,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E4__B__1634,E4__B__1634,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 5}"
E4__B__1704,E4__B__1704,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 2, ""send_if_no_act"": 2}"
E4__B__1756,E4__B__1756,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 4, ""send_if_no_act"": 0}"
E4__B__1766,E4__B__1766,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E4__B__1899,E4__B__1899,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E4__B__190,E4__B__190,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E4__B__1901,E4__B__1901,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E4__B__2075,E4__B__2075,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 2, ""send_if_no_act"": 1}"
E4__B__211,E4__B__211,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 7, ""send_if_no_act"": 5}"
E4__B__2233,E4__B__2233,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E4__B__2247,E4__B__2247,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 2, ""send_if_no_act"": 4}"
E4__B__2295,E4__B__2295,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 2}"
E4__B__2409,E4__B__2409,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 6, ""send_if_no_act"": 2}"
E4__B__2450,E4__B__2450,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 5}"
E4__B__2488,E4__B__2488,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 2, ""send_if_no_act"": 2}"
E4__B__2490,E4__B__2490,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 2, ""send_if_no_act"": 0}"
E4__B__2515,E4__B__2515,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E4__B__2537,E4__B__2537,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E4__B__2551,E4__B__2551,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E4__B__2561,E4__B__2561,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 2}"
E4__B__258,E4__B__258,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 4, ""send_if_no_act"": 3}"
E4__B__28,E4__B__28,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E4__B__332,E4__B__332,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 2, ""send_if_no_act"": 2}"
E4__B__354,E4__B__354,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 5}"
E4__B__388,E4__B__388,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E4__B__401,E4__B__401,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E4__B__423,E4__B__423,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E4__B__459,E4__B__459,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 1}"
E4__B__554,E4__B__554,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E4__B__585,E4__B__585,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 4, ""send_if_no_act"": 4}"
E4__B__609,E4__B__609,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 8, ""send_if_no_act"": 4}"
E4__B__729,E4__B__729,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E4__B__757,E4__B__757,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E4__B__762,E4__B__762,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E4__B__769,E4__B__769,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 8, ""send_if_no_act"": 4}"
E4__B__901,E4__B__901,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 0}"
E4__B__935,E4__B__935,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E4__B__977,E4__B__977,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E4__B__979,E4__B__979,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 10, ""send_if_no_act"": 5}"
E4__B__993,E4__B__993,E4_ROLE_B_HIDDEN,E4,B,hidden,role_b_hidden_check,help,impact,"{""send_if_act"": 2, ""send_if_no_act"": 2}"
E4__B__1053,E4__B__1053,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 7, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 3, ""send_if_no_act_after_check"": 2}"
E4__B__1186,E4__B__1186,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 3, ""send_if_no_act_after_check"": 0}"
E4__B__124,E4__B__124,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 2}"
E4__B__1283,E4__B__1283,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 10}"
E4__B__1287,E4__B__1287,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 9, ""send_if_no_act_without_check"": 1, ""send_if_no_act_after_check"": 4}"
E4__B__1304,E4__B__1304,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__1359,E4__B__1359,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E4__B__1469,E4__B__1469,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__1581,E4__B__1581,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__1627,E4__B__1627,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__1636,E4__B__1636,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 1}"
E4__B__1711,E4__B__1711,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__1728,E4__B__1728,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 3, ""send_if_act_after_check"": 3, ""send_if_no_act_without_check"": 3, ""send_if_no_act_after_check"": 3}"
E4__B__1729,E4__B__1729,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 0}"
E4__B__1876,E4__B__1876,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__1879,E4__B__1879,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 0}"
E4__B__1881,E4__B__1881,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__2074,E4__B__2074,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 0}"
E4__B__2092,E4__B__2092,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 10}"
E4__B__2175,E4__B__2175,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 8, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 0}"
E4__B__2182,E4__B__2182,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 10}"
E4__B__2217,E4__B__2217,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 4, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 4}"
E4__B__2283,E4__B__2283,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 4, ""send_if_act_after_check"": 2, ""send_if_no_act_without_check"": 4, ""send_if_no_act_after_check"": 4}"
E4__B__2329,E4__B__2329,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 6, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__2350,E4__B__2350,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__2353,E4__B__2353,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 4, ""send_if_act_after_check"": 8, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 0}"
E4__B__2375,E4__B__2375,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 10}"
E4__B__2385,E4__B__2385,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 2}"
E4__B__2392,E4__B__2392,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 6, ""send_if_act_after_check"": 8, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__2406,E4__B__2406,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 0}"
E4__B__2427,E4__B__2427,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 3, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 2}"
E4__B__2475,E4__B__2475,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 1}"
E4__B__2528,E4__B__2528,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 3, ""send_if_act_after_check"": 4, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 0}"
E4__B__2539,E4__B__2539,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 4, ""send_if_act_after_check"": 4, ""send_if_no_act_without_check"": 2, ""send_if_no_act_after_check"": 0}"
E4__B__2604,E4__B__2604,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__2613,E4__B__2613,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__270,E4__B__270,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 8, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 2}"
E4__B__291,E4__B__291,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 5}"
E4__B__424,E4__B__424,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 4, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__447,E4__B__447,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 2, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__508,E4__B__508,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 9, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__646,E4__B__646,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 4, ""send_if_no_act_after_check"": 2}"
E4__B__682,E4__B__682,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__685,E4__B__685,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 0, ""send_if_act_after_check"": 0, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__686,E4__B__686,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 6, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E4__B__876,E4__B__876,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 5, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 5, ""send_if_no_act_after_check"": 0}"
E4__B__918,E4__B__918,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 10, ""send_if_no_act_after_check"": 10}"
E4__B__980,E4__B__980,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 10, ""send_if_act_after_check"": 5, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__984,E4__B__984,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 1, ""send_if_act_after_check"": 10, ""send_if_no_act_without_check"": 0, ""send_if_no_act_after_check"": 0}"
E4__B__994,E4__B__994,E4_ROLE_B_OBSERVABLE,E4,B,observable,role_b_observable_check,help,impact,"{""send_if_act_without_check"": 2, ""send_if_act_after_check"": 3, ""send_if_no_act_without_check"": 4, ""send_if_no_act_after_check"": 1}"
E5__A__1057,E5__A__1057,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__1187,E5__A__1187,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 35}"
E5__A__1243,E5__A__1243,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__1281,E5__A__1281,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 35}"
E5__A__129,E5__A__129,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__1316,E5__A__1316,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 68}"
E5__A__1370,E5__A__1370,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__1460,E5__A__1460,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 49}"
E5__A__156,E5__A__156,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__1597,E5__A__1597,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 40}"
E5__A__1608,E5__A__1608,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__1695,E5__A__1695,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__173,E5__A__173,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 25}"
E5__A__1730,E5__A__1730,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 39}"
E5__A__1887,E5__A__1887,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 40}"
E5__A__1891,E5__A__1891,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 25}"
E5__A__1895,E5__A__1895,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 30}"
E5__A__2046,E5__A__2046,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 20}"
E5__A__2068,E5__A__2068,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__2173,E5__A__2173,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__2192,E5__A__2192,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__2231,E5__A__2231,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 61}"
E5__A__2307,E5__A__2307,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 25}"
E5__A__2360,E5__A__2360,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__2393,E5__A__2393,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__2398,E5__A__2398,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 25}"
E5__A__2425,E5__A__2425,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__2438,E5__A__2438,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 5}"
E5__A__2455,E5__A__2455,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__2473,E5__A__2473,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 30}"
E5__A__2498,E5__A__2498,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 50}"
E5__A__255,E5__A__255,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""YES"", ""return_pct"": 50}"
E5__A__2611,E5__A__2611,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 49}"
E5__A__29,E5__A__29,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 54}"
E5__A__338,E5__A__338,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""YES"", ""act"": ""NO"", ""return_pct"": 0}"
E5__A__360,E5__A__360,E5_ROLE_A_HIDDEN,E5,A,hidden,role_a_check,punish,impact,"{""check"": ""NO"", ""act"": ""NO"", ""return_pct"": 50}"
