tag,cluster_id,cluster_title,config_column,config_value,count,cluster_n,pct_within_cluster
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_allOrNothing,True,82,152,0.5394736842105263
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_chat,False,111,152,0.7302631578947368
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_defaultContribProp,0,89,152,0.5855263157894737
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_endowment,20,152,152,1.0
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_numRounds,17,13,152,0.08552631578947369
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_playerCount,16,16,152,0.10526315789473684
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_punishmentCost,3,58,152,0.3815789473684211
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_punishmentExists,True,152,152,1.0
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_punishmentMagnitude,3.0,19,152,0.125
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_rewardCost,3,58,152,0.3815789473684211
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_rewardExists,True,87,152,0.5723684210526315
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_rewardMagnitude,2.0,46,152,0.3026315789473684
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_showNRounds,False,84,152,0.5526315789473685
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_showOtherSummaries,False,88,152,0.5789473684210527
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_showPunishmentId,True,79,152,0.5197368421052632
PUNISHMENT,13,Costly Punishers: Enforcing Contribution Norms,CONFIG_showRewardId,True,79,152,0.5197368421052632
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_MPCR,0.32,10,118,0.0847457627118644
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_allOrNothing,False,62,118,0.5254237288135594
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_chat,False,91,118,0.7711864406779662
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_defaultContribProp,0,62,118,0.5254237288135594
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_endowment,20,118,118,1.0
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_numRounds,25,12,118,0.1016949152542373
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_playerCount,18,12,118,0.1016949152542373
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_punishmentCost,2,45,118,0.3813559322033898
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_punishmentExists,True,118,118,1.0
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_punishmentMagnitude,3.0,23,118,0.19491525423728814
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_rewardCost,2,45,118,0.3813559322033898
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_rewardExists,False,88,118,0.7457627118644068
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_rewardMagnitude,3.0,32,118,0.2711864406779661
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_showNRounds,True,73,118,0.6186440677966102
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_showOtherSummaries,False,63,118,0.5338983050847458
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_showPunishmentId,False,60,118,0.5084745762711864
PUNISHMENT,14,The Dynamics of Costly Punishment,CONFIG_showRewardId,False,60,118,0.5084745762711864
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_MPCR,0.48,8,108,0.07407407407407407
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_allOrNothing,True,62,108,0.5740740740740741
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_chat,True,67,108,0.6203703703703703
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_defaultContribProp,1,57,108,0.5277777777777778
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_endowment,20,108,108,1.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_numRounds,14,12,108,0.1111111111111111
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_playerCount,14,19,108,0.17592592592592593
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_punishmentCost,2,38,108,0.35185185185185186
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_punishmentExists,False,79,108,0.7314814814814815
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_punishmentMagnitude,6.0,23,108,0.21296296296296297
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_rewardCost,2,38,108,0.35185185185185186
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_rewardExists,False,72,108,0.6666666666666666
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_rewardMagnitude,2.0,35,108,0.32407407407407407
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_showNRounds,True,108,108,1.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_showOtherSummaries,False,70,108,0.6481481481481481
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_showPunishmentId,False,55,108,0.5092592592592593
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,CONFIG_showRewardId,False,55,108,0.5092592592592593
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_MPCR,0.32,14,131,0.10687022900763359
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_allOrNothing,False,73,131,0.5572519083969466
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_chat,False,79,131,0.6030534351145038
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_defaultContribProp,1,72,131,0.549618320610687
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_endowment,20,131,131,1.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_numRounds,28,13,131,0.09923664122137404
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_playerCount,10,14,131,0.10687022900763359
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_punishmentCost,3,51,131,0.3893129770992366
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_punishmentExists,False,73,131,0.5572519083969466
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_punishmentMagnitude,7.0,18,131,0.13740458015267176
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_rewardCost,3,51,131,0.3893129770992366
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_rewardExists,False,77,131,0.5877862595419847
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_rewardMagnitude,1.0,33,131,0.25190839694656486
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_showNRounds,True,131,131,1.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_showOtherSummaries,False,85,131,0.648854961832061
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_showPunishmentId,True,74,131,0.5648854961832062
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,CONFIG_showRewardId,True,74,131,0.5648854961832062
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_MPCR,0.38,15,165,0.09090909090909091
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_allOrNothing,True,97,165,0.5878787878787879
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_chat,False,93,165,0.5636363636363636
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_defaultContribProp,0,91,165,0.5515151515151515
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_endowment,20,165,165,1.0
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_numRounds,1,16,165,0.09696969696969697
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_playerCount,18,24,165,0.14545454545454545
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_punishmentCost,2,68,165,0.4121212121212121
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_punishmentExists,False,100,165,0.6060606060606061
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_punishmentMagnitude,6.0,26,165,0.15757575757575756
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_rewardCost,2,68,165,0.4121212121212121
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_rewardExists,False,93,165,0.5636363636363636
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_rewardMagnitude,2.0,57,165,0.34545454545454546
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_showNRounds,True,165,165,1.0
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_showOtherSummaries,False,94,165,0.5696969696969697
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_showPunishmentId,False,90,165,0.5454545454545454
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,CONFIG_showRewardId,False,90,165,0.5454545454545454
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_MPCR,0.4,12,124,0.0967741935483871
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_allOrNothing,False,87,124,0.7016129032258065
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_chat,False,99,124,0.7983870967741935
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_defaultContribProp,0,78,124,0.6290322580645161
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_endowment,20,124,124,1.0
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_numRounds,17,15,124,0.12096774193548387
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_playerCount,18,15,124,0.12096774193548387
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_punishmentCost,3,39,124,0.31451612903225806
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_punishmentExists,False,82,124,0.6612903225806451
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_punishmentMagnitude,3.0,26,124,0.20967741935483872
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_rewardCost,3,39,124,0.31451612903225806
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_rewardExists,False,76,124,0.6129032258064516
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_rewardMagnitude,1.0,47,124,0.3790322580645161
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_showNRounds,True,124,124,1.0
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_showOtherSummaries,False,71,124,0.5725806451612904
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_showPunishmentId,False,71,124,0.5725806451612904
RESPONSE_TO_END_GAME,3,Cooperative Strategies in Late Game Rounds,CONFIG_showRewardId,False,71,124,0.5725806451612904
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_MPCR,0.13,9,123,0.07317073170731707
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_allOrNothing,False,74,123,0.6016260162601627
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_chat,False,71,123,0.5772357723577236
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_defaultContribProp,0,75,123,0.6097560975609756
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_endowment,20,123,123,1.0
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_numRounds,8,11,123,0.08943089430894309
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_playerCount,14,11,123,0.08943089430894309
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_punishmentCost,2,43,123,0.34959349593495936
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_punishmentExists,True,62,123,0.5040650406504065
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_punishmentMagnitude,3.0,23,123,0.18699186991869918
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_rewardCost,2,43,123,0.34959349593495936
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_rewardExists,False,66,123,0.5365853658536586
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_rewardMagnitude,3.0,40,123,0.3252032520325203
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_showNRounds,True,123,123,1.0
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_showOtherSummaries,False,63,123,0.5121951219512195
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_showPunishmentId,False,67,123,0.5447154471544715
RESPONSE_TO_END_GAME,4,End-Game Cooperation Patterns in Players,CONFIG_showRewardId,False,67,123,0.5447154471544715
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_MPCR,0.4,9,137,0.06569343065693431
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_allOrNothing,True,77,137,0.5620437956204379
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_chat,True,106,137,0.7737226277372263
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_defaultContribProp,1,70,137,0.5109489051094891
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_endowment,20,137,137,1.0
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_numRounds,17,15,137,0.10948905109489052
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_playerCount,16,20,137,0.145985401459854
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_punishmentCost,2,49,137,0.35766423357664234
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_punishmentExists,True,69,137,0.5036496350364964
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_punishmentMagnitude,6.0,27,137,0.19708029197080293
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_rewardCost,2,49,137,0.35766423357664234
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_rewardExists,True,94,137,0.6861313868613139
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_rewardMagnitude,1.0,36,137,0.26277372262773724
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_showNRounds,True,137,137,1.0
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_showOtherSummaries,True,71,137,0.5182481751824818
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_showPunishmentId,False,76,137,0.5547445255474452
RESPONSE_TO_END_GAME,5,Consistent Cooperation Until the Final Round,CONFIG_showRewardId,False,76,137,0.5547445255474452
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_MPCR,0.63,14,137,0.10218978102189781
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_allOrNothing,False,74,137,0.5401459854014599
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_chat,True,100,137,0.7299270072992701
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_defaultContribProp,0,70,137,0.5109489051094891
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_endowment,20,137,137,1.0
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_numRounds,14,17,137,0.12408759124087591
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_playerCount,16,20,137,0.145985401459854
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_punishmentCost,2,45,137,0.3284671532846715
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_punishmentExists,True,71,137,0.5182481751824818
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_punishmentMagnitude,6.0,25,137,0.18248175182481752
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_rewardCost,2,45,137,0.3284671532846715
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_rewardExists,True,74,137,0.5401459854014599
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_rewardMagnitude,2.0,37,137,0.27007299270072993
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_showNRounds,True,137,137,1.0
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_showOtherSummaries,False,85,137,0.6204379562043796
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_showPunishmentId,True,71,137,0.5182481751824818
RESPONSE_TO_END_GAME,6,Consistent Cooperation in Final Rounds,CONFIG_showRewardId,True,71,137,0.5182481751824818
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_MPCR,0.13,10,128,0.078125
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_allOrNothing,False,76,128,0.59375
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_chat,False,78,128,0.609375
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_defaultContribProp,0,72,128,0.5625
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_endowment,20,128,128,1.0
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_numRounds,25,14,128,0.109375
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_playerCount,12,15,128,0.1171875
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_punishmentCost,3,42,128,0.328125
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_punishmentExists,False,95,128,0.7421875
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_punishmentMagnitude,3.0,25,128,0.1953125
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_rewardCost,3,42,128,0.328125
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_rewardExists,False,84,128,0.65625
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_rewardMagnitude,3.0,33,128,0.2578125
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_showNRounds,True,128,128,1.0
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_showOtherSummaries,False,64,128,0.5
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_showPunishmentId,True,68,128,0.53125
RESPONSE_TO_END_GAME,7,End-Game Behavior in Finite Games,CONFIG_showRewardId,True,68,128,0.53125
RESPONSE_TO_END_GAME,8,Consistent Cooperation Until the Final Round,CONFIG_MPCR,0.2,9,96,0.09375
RESPONSE_TO_END_GAME,8,Consistent Cooperation Until the Final Round,CONFIG_allOrNothing,True,57,96,0.59375
RESPONSE_TO_END_GAME,8,Consistent Cooperation Until the Final Round,CONFIG_chat,True,75,96,0.78125
RESPONSE_TO_END_GAME,8,Consistent Cooperation Until the Final Round,CONFIG_defaultContribProp,0,54,96,0.5625
RESPONSE_TO_END_GAME,8,Consistent Cooperation Until the Final Round,CONFIG_endowment,20,96,96,1.0
RESPONSE_TO_END_GAME,8,Consistent Cooperation Until the Final Round,CONFIG_numRounds,14,13,96,0.13541666666666666
RESPONSE_TO_END_GAME,8,Consistent Cooperation Until the Final Round,CONFIG_playerCount,19,15,96,0.15625
