sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
186,38,1,mm_individual_demo_038_01_ab_wvsw6covered168,mm_individual_demo_038_01_ab,A7TKWQuq59vn3EKde,1915322973_497623306280636.0,497623306280636,4,5c8c7479a5ebc4a2d9b524be2e1451eb,14526,stay,swerve,left,right,stay,swerve,A,stay,AUS,AUS,26,graduate,female,50000,0.5,0,Gender,Gender,Female,1,815,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 26
Gender: Female
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: AUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female executive.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 male executive.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
189,38,4,mm_individual_demo_038_04_ab_wvsw6covered168,mm_individual_demo_038_04_ab,eiGQTkDrJ7aqNMpR3,-2050353746_5958798970007499.0,5958798970007500,12,5c8c7479a5ebc4a2d9b524be2e1451eb,14526,swerve,stay,left,right,swerve,stay,A,swerve,POL,POL,37,bachelor,male,25000,0.5,0,Gender,Gender,Female,1,813,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 37
Gender: Male
Education: Bachelor degree
Annual income: $25,001-$35,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: POL

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 male executive.
(B) Continue ahead through the crossing. The following pedestrians die: 1 female executive.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
191,39,1,mm_individual_demo_039_01_ab_wvsw6covered168,mm_individual_demo_039_01_ab,3kReP4iYMsxcqhhjy,905944905_9866416126132092.0,9866416126132090,12,d881db7ecaca8f1cf95ccf54ca82d3e2,13680,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,37,graduate,male,above100000,0.19,0.78,Random,Fitness,Rand,1,823,206,236,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 37
Gender: Male
Education: Graduate degree
Annual income: Over $100,000
Political views: 0.19 on a conservative (0) to progressive (1) scale
Religiosity: 0.78 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete; 1 male athlete.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man; 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
195,39,5,mm_individual_demo_039_05_ab_wvsw6covered168,mm_individual_demo_039_05_ab,pwGYbyud9R2bNuWMS,-232903043_8564659783151001.0,8564659783151000,4,d881db7ecaca8f1cf95ccf54ca82d3e2,13680,swerve,stay,left,right,swerve,stay,A,swerve,LBN,LBN,23,bachelor,male,above100000,1,0.5,Random,Fitness,Rand,1,823,206,236,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Bachelor degree
Annual income: Over $100,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: LBN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man; 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 female athlete; 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
205,41,5,mm_individual_demo_041_05_ab_wvsw6covered168,mm_individual_demo_041_05_ab,xobrLtsqngqq4orgd,2109996815_4955471943205700.0,4955471943205700,10,cf74956998927190759a19a9f27cca1c,13006,swerve,stay,left,right,swerve,stay,B,stay,USA,USA,19,college,male,25000,0.49,0.54,Age,Age,Old,1,798,200,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Male
Education: Attended college
Annual income: $25,001-$35,000
Political views: 0.49 on a conservative (0) to progressive (1) scale
Religiosity: 0.54 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 boy.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
206,42,1,mm_individual_demo_042_01_ab_wvsw6covered168,mm_individual_demo_042_01_ab,7KKWzknShAXjekMry,2014150001_3310796707216479.0,3310796707216480,1,177b0905a5980959cf38d569e4f9c7fe,12951,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,23,graduate,male,80000,0.47,0.81,Fitness,Fitness,Fat,1,796,199,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Graduate degree
Annual income: $80,001-$100,000
Political views: 0.47 on a conservative (0) to progressive (1) scale
Religiosity: 0.81 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
208,42,3,mm_individual_demo_042_03_ab_wvsw6covered168,mm_individual_demo_042_03_ab,FDyeREdF98ckjuR96,2075776429_2894684585868423.0,2894684585868420,1,177b0905a5980959cf38d569e4f9c7fe,12951,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,25,bachelor,male,50000,1,0.5,Fitness,Fitness,Fat,1,795,199,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 25
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
211,43,1,mm_individual_demo_043_01_ab_wvsw6covered168,mm_individual_demo_043_01_ab,fHPnCsCfH9MnqhAxM,-19258831_2888188033240521.0,2888188033240520,1,29491ff886e46d484657ddcea7f72297,12946,stay,swerve,left,right,stay,swerve,B,swerve,DEU,DEU,22,vocational,female,10000,1,0.5,Random,Age,Rand,1,795,199,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Female
Education: Vocational training
Annual income: $10,001-$15,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 boy.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
212,43,2,mm_individual_demo_043_02_ab_wvsw6covered168,mm_individual_demo_043_02_ab,kMwDnr6BkJA66hAg6,-1504500423_9464602832137918.0,9464602832137920,7,29491ff886e46d484657ddcea7f72297,12946,stay,swerve,left,right,stay,swerve,B,swerve,TUR,TUR,23,graduate,male,15000,0.85,0,Random,Age,Rand,1,789,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Male
Education: Graduate degree
Annual income: $15,001-$25,000
Political views: 0.85 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: TUR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 boy.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
213,43,3,mm_individual_demo_043_03_ab_wvsw6covered168,mm_individual_demo_043_03_ab,o2BYajfMfqKJjKpZz,-13347552_27693804123087.0,27693804123087,11,29491ff886e46d484657ddcea7f72297,12946,stay,swerve,left,right,stay,swerve,B,swerve,BRA,BRA,29,bachelor,male,50000,0,0.67,Random,Age,Rand,1,789,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 29
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.67 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 boy.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
216,44,1,mm_individual_demo_044_01_ab_wvsw6covered168,mm_individual_demo_044_01_ab,D9MZZY6vJD3D3Cpk9,1933784075_9809771837108.0,9809771837108,6,60298a3a0af4e1efe84b4646e5214fcd,12918,swerve,stay,left,right,swerve,stay,B,stay,NLD,NLD,41,bachelor,male,50000,1,0,Fitness,Fitness,Fit,1,808,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 41
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: NLD

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 large woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
221,45,1,mm_individual_demo_045_01_ab_wvsw6covered168,mm_individual_demo_045_01_ab,ZE4z96aKruidvP3sx,-457158277_7194433911155327.0,7194433911155330,8,c206763910365d41d0fc71c7580c6043,12888,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,22,high,male,35000,0.32,0.66,Fitness,Fitness,Fat,1,808,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Male
Education: High school diploma
Annual income: $35,001-$50,000
Political views: 0.32 on a conservative (0) to progressive (1) scale
Religiosity: 0.66 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 large man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
225,45,5,mm_individual_demo_045_05_ab_wvsw6covered168,mm_individual_demo_045_05_ab,tPrbu76ZFn4JbBuvz,1583810416_7897682679059055.0,7897682679059060,7,c206763910365d41d0fc71c7580c6043,12888,swerve,stay,left,right,swerve,stay,B,stay,USA,USA,36,college,male,35000,0.3,0.57,Fitness,Fitness,Fat,1,805,202,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 36
Gender: Male
Education: Attended college
Annual income: $35,001-$50,000
Political views: 0.30 on a conservative (0) to progressive (1) scale
Religiosity: 0.57 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete.
(B) Continue ahead through the crossing. The following pedestrians die: 1 large man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
230,46,5,mm_individual_demo_046_05_ab_wvsw6covered168,mm_individual_demo_046_05_ab,xKbuFxsqqb2d7TrC4,-163192262_6767277904291950.0,6767277904291950,1,21e60cb66fb9cc874a033c56cf158a9b,12872,stay,swerve,left,right,stay,swerve,A,stay,JPN,JPN,37,bachelor,male,35000,0.5,0,Social Status,Social Status,Low,1,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 37
Gender: Male
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 homeless person.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
