custom_id,player_id,player_mean_contribution_rate,player_mean_normalized_payoff,player_contribution_volatility,player_punish_round_rate,player_reward_round_rate,observed_rounds,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_rounds,twin_pid,seat_index,message_count,player_message_rate,behavioral_stability,communication_coordination,conditional_cooperation,cooperation_orientation,exploitation_caution,generosity_without_return,norm_enforcement,model_name
trajectory_completion_compact__VALIDATION_2_C__Fw9DpBqnuKsDtzG3D__k0__rep1,2QYrt4qGkqzuaKjK2,0.53,0.4629629629629629,0.10535653752852739,0.0,0.5,10,Fw9DpBqnuKsDtzG3D,VALIDATION_2_C,False,False,True,10,2033,1,0,0.0,0.54,0.69,0.52,0.65,0.49,0.59,0.44,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__Fw9DpBqnuKsDtzG3D__k0__rep1,KxrodzypfgYzrkuJK,0.3,0.6481481481481481,0.05477225575051661,0.0,0.0,10,Fw9DpBqnuKsDtzG3D,VALIDATION_2_C,False,False,True,10,679,2,0,0.0,0.38,0.45,0.41,0.38,0.65,0.25,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__Fw9DpBqnuKsDtzG3D__k0__rep1,izNs5CresLm86zCRx,0.6900000000000001,0.2592592592592592,0.08,0.0,1.0,10,Fw9DpBqnuKsDtzG3D,VALIDATION_2_C,False,False,True,10,1092,3,0,0.0,0.79,0.78,0.64,0.67,0.67,0.55,0.6,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__Fw9DpBqnuKsDtzG3D__k0__rep1,pvAuKDA4AXWmvsCzj,0.40499999999999997,0.5509259259259258,0.1171537451385998,0.0,0.0,10,Fw9DpBqnuKsDtzG3D,VALIDATION_2_C,False,False,True,10,1515,4,0,0.0,0.71,0.66,0.32,0.55,0.52,0.48,0.13,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__Hubv6B3PG4JiERQkM__k0__rep1,Gf5fZyhqwJe9CojkC,0.625,0.3703703703703703,0.10781929326423911,0.0,0.9,10,Hubv6B3PG4JiERQkM,VALIDATION_2_C,False,False,True,10,1544,1,0,0.0,0.69,0.68,0.42,0.7,0.59,0.55,0.37,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__Hubv6B3PG4JiERQkM__k0__rep1,eCXwTq8DtaRtR7XiF,0.595,0.37962962962962954,0.061032778078668505,0.0,1.0,10,Hubv6B3PG4JiERQkM,VALIDATION_2_C,False,False,True,10,1224,2,0,0.0,0.88,0.52,0.41,0.67,0.49,0.6,0.37,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__Hubv6B3PG4JiERQkM__k0__rep1,kNj5L3ajHZkDS7hgs,0.63,0.3981481481481481,0.14866068747318506,0.0,0.7,10,Hubv6B3PG4JiERQkM,VALIDATION_2_C,False,False,True,10,466,3,0,0.0,0.26,0.48,0.41,0.74,0.35,0.76,0.23,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__Hubv6B3PG4JiERQkM__k0__rep1,meF6P7uQjTs6MoAMm,0.12,0.8425925925925926,0.08124038404635961,0.0,0.0,10,Hubv6B3PG4JiERQkM,VALIDATION_2_C,False,False,True,10,458,4,0,0.0,0.8,0.57,0.39,0.44,0.62,0.36,0.34,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__RhgjrKrR85Xr6QRZ8__k0__rep1,GQYoaqGztmyYPno6P,0.82,0.43981481481481477,0.10295630140987001,0.0,0.5,10,RhgjrKrR85Xr6QRZ8,VALIDATION_2_C,False,False,True,10,991,1,0,0.0,0.71,0.6,0.43,0.81,0.19,0.77,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__RhgjrKrR85Xr6QRZ8__k0__rep1,T3vJ9CcfhuZcedcAh,0.45,0.7546296296296295,0.08660254037844388,0.0,0.0,10,RhgjrKrR85Xr6QRZ8,VALIDATION_2_C,False,False,True,10,1147,2,0,0.0,0.39,0.3,0.38,0.6,0.35,0.61,0.22,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__RhgjrKrR85Xr6QRZ8__k0__rep1,eTjfttynuixargR9E,0.775,0.4351851851851851,0.09810708435174292,0.0,0.9,10,RhgjrKrR85Xr6QRZ8,VALIDATION_2_C,False,False,True,10,1803,3,0,0.0,0.82,0.79,0.54,0.79,0.52,0.71,0.26,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__RhgjrKrR85Xr6QRZ8__k0__rep1,jJxiXXkyttKpkGwzG,0.385,0.8055555555555556,0.1304798835069989,0.0,0.3,10,RhgjrKrR85Xr6QRZ8,VALIDATION_2_C,False,False,True,10,1124,4,0,0.0,0.66,0.7,0.45,0.65,0.57,0.53,0.42,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__a4xmZQKTBESW8RKkE__k0__rep1,MYyGrjvzKF4mEdc2M,0.765,0.7407407407407407,0.04500000000000002,0.0,1.0,10,a4xmZQKTBESW8RKkE,VALIDATION_2_C,False,False,True,10,1419,1,0,0.0,0.49,0.55,0.41,0.65,0.41,0.63,0.22,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__a4xmZQKTBESW8RKkE__k0__rep1,iXozNqjmhzkvdZ8qj,0.645,0.8472222222222221,0.08789197915623471,0.0,0.3,10,a4xmZQKTBESW8RKkE,VALIDATION_2_C,False,False,True,10,1254,2,0,0.0,0.68,0.62,0.54,0.55,0.63,0.47,0.43,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__a4xmZQKTBESW8RKkE__k0__rep1,kFQtWSexuuCf96mvk,0.9,0.6481481481481481,0.04472135954999577,0.0,0.8,10,a4xmZQKTBESW8RKkE,VALIDATION_2_C,False,False,True,10,538,3,0,0.0,0.56,0.68,0.54,0.81,0.44,0.87,0.51,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__a4xmZQKTBESW8RKkE__k0__rep1,r4B5ZePg6gKurwqBP,0.7,0.7916666666666666,0.0894427190999916,0.0,0.3,10,a4xmZQKTBESW8RKkE,VALIDATION_2_C,False,False,True,10,1435,4,0,0.0,0.78,0.75,0.48,0.68,0.54,0.57,0.34,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__cubAELfJtEiE7Ryz6__k0__rep1,7PGRvubNtai8m4fwA,0.5549999999999999,0.7407407407407407,0.15074813431681336,0.0,0.3,10,cubAELfJtEiE7Ryz6,VALIDATION_2_C,False,False,True,10,2017,1,0,0.0,0.39,0.51,0.46,0.65,0.3,0.64,0.36,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__cubAELfJtEiE7Ryz6__k0__rep1,ZR4chfodubXdjDzJR,0.79,0.5462962962962963,0.0888819441731559,0.0,0.5,10,cubAELfJtEiE7Ryz6,VALIDATION_2_C,False,False,True,10,1251,2,0,0.0,0.44,0.6,0.44,0.61,0.39,0.63,0.42,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__cubAELfJtEiE7Ryz6__k0__rep1,poPukjXC5rJ7edBk3,0.725,0.5740740740740741,0.09287087810503356,0.0,0.6,10,cubAELfJtEiE7Ryz6,VALIDATION_2_C,False,False,True,10,79,3,0,0.0,0.69,0.66,0.55,0.63,0.58,0.62,0.44,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__cubAELfJtEiE7Ryz6__k0__rep1,qkZXCLxxBDggStZeX,0.55,0.75,0.1396424004376894,0.0,0.0,10,cubAELfJtEiE7Ryz6,VALIDATION_2_C,False,False,True,10,1152,4,0,0.0,0.61,0.59,0.46,0.47,0.61,0.4,0.45,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__kHhnJLhpnpMrt2amS__k0__rep1,3bCPz2QWgpSQDDBhW,0.725,0.49537037037037035,0.060207972893961494,0.0,0.7,10,kHhnJLhpnpMrt2amS,VALIDATION_2_C,False,False,True,10,1611,1,0,0.0,0.96,0.96,0.5,0.74,0.52,0.64,0.29,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__kHhnJLhpnpMrt2amS__k0__rep1,9AWcR4JtpBvwyZ4CL,0.24,0.9351851851851851,0.12409673645990857,0.0,0.0,10,kHhnJLhpnpMrt2amS,VALIDATION_2_C,False,False,True,10,1381,2,0,0.0,0.79,0.81,0.34,0.56,0.67,0.42,0.42,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__kHhnJLhpnpMrt2amS__k0__rep1,dHcySkXJSt2mH6K6k,0.655,0.5509259259259258,0.0722841614740048,0.0,0.5,10,kHhnJLhpnpMrt2amS,VALIDATION_2_C,False,False,True,10,1725,3,0,0.0,0.33,0.74,0.41,0.57,0.52,0.49,0.11,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__kHhnJLhpnpMrt2amS__k0__rep1,utYyQ2spCTurXAJoK,0.7849999999999999,0.42129629629629617,0.045000000000000005,0.0,0.8,10,kHhnJLhpnpMrt2amS,VALIDATION_2_C,False,False,True,10,1997,4,0,0.0,0.41,0.73,0.37,0.79,0.18,0.78,0.12,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,HX9H6XzKMZAz3zQ7u,0.53,0.24074074074074064,0.1345362404707371,0.0,0.4,10,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,False,False,True,10,1196,1,0,0.0,0.72,0.65,0.45,0.67,0.54,0.6,0.34,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,JzTfNPSk8rxWQ4L9f,0.525,0.2453703703703703,0.10547511554864493,0.0,0.1,10,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,False,False,True,10,730,2,0,0.0,0.75,0.57,0.4,0.59,0.6,0.48,0.35,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,TRJzoqiYXCAEh9dgY,0.02,0.7129629629629629,0.03316624790355399,0.0,0.0,10,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,False,False,True,10,1184,3,0,0.0,1.0,0.59,0.34,0.38,0.75,0.25,0.41,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,f5hrq4aWBYpk9tn3R,0.45499999999999996,0.3101851851851851,0.25044959572736386,0.0,0.3,10,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,False,False,True,10,365,4,0,0.0,0.89,0.56,0.49,0.68,0.66,0.54,0.43,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2TDnnb4wn9rwy3CYZ__k0__rep1,2L7MAEZXcADwfFCmg,0.6950000000000001,0.6712962962962963,0.10356157588603991,0.0,0.1,10,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,False,True,True,10,466,1,0,0.0,0.26,0.48,0.41,0.74,0.35,0.76,0.23,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2TDnnb4wn9rwy3CYZ__k0__rep1,2WTGWWzyZ9CQz8Q7k,0.835,0.5138888888888888,0.09233092656309695,0.2,0.7,10,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,False,True,True,10,1325,2,0,0.0,0.94,0.85,0.61,0.82,0.55,0.73,0.56,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2TDnnb4wn9rwy3CYZ__k0__rep1,eBguTGcQ3PNQPohwS,0.45999999999999996,0.888888888888889,0.19209372712298545,0.0,0.0,10,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,False,True,True,10,1415,3,0,0.0,0.92,0.46,0.52,0.32,0.77,0.21,0.7,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2TDnnb4wn9rwy3CYZ__k0__rep1,guSKJtpYCPStXzT5k,0.72,0.6388888888888888,0.09273618495495704,0.0,0.5,10,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,False,True,True,10,282,4,0,0.0,0.63,0.71,0.4,0.63,0.52,0.59,0.22,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2gfGWhbozeGdJFuXg__k0__rep1,JJ6b8AfvbxaeJg7bg,0.8949999999999999,0.7129629629629629,0.07566372975210778,0.2,0.2,10,2gfGWhbozeGdJFuXg,VALIDATION_2_T,False,True,True,10,1886,1,0,0.0,0.8,0.58,0.48,0.62,0.57,0.56,0.41,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2gfGWhbozeGdJFuXg__k0__rep1,Zzjqs878nNKuuAQih,0.985,0.5972222222222222,0.032015621187164243,0.0,0.6,10,2gfGWhbozeGdJFuXg,VALIDATION_2_T,False,True,True,10,382,2,0,0.0,0.94,0.56,0.61,0.87,0.38,0.91,0.4,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2gfGWhbozeGdJFuXg__k0__rep1,baFqJ7i5Wwb9XyfPZ,0.48,1.0,0.14696938456699066,0.1,0.0,10,2gfGWhbozeGdJFuXg,VALIDATION_2_T,False,True,True,10,1167,3,0,0.0,0.5,0.34,0.41,0.38,0.66,0.29,0.17,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__2gfGWhbozeGdJFuXg__k0__rep1,qp4mzH3m9oKgweeNh,0.8300000000000001,0.736111111111111,0.09539392014169457,0.4,0.1,10,2gfGWhbozeGdJFuXg,VALIDATION_2_T,False,True,True,10,296,4,0,0.0,0.54,0.66,0.55,0.65,0.62,0.54,0.53,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,5BGYxY8vNxuxG2Txb,0.6849999999999999,0.7037037037037036,0.055,0.4,0.1,10,4BF53pRkes6rAZfB4,VALIDATION_2_T,False,True,True,10,994,1,0,0.0,0.53,0.56,0.51,0.62,0.76,0.47,0.52,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,GWo7C4vYRYcYumJEg,0.8949999999999999,0.49074074074074076,0.03499999999999998,0.0,0.5,10,4BF53pRkes6rAZfB4,VALIDATION_2_T,False,True,True,10,608,2,0,0.0,0.78,0.66,0.62,0.74,0.64,0.61,0.63,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,Wu7NzmbYBQDrwDXYR,0.485,0.8148148148148147,0.14326548781894402,0.0,0.0,10,4BF53pRkes6rAZfB4,VALIDATION_2_T,False,True,True,10,20,3,0,0.0,0.8,0.6,0.41,0.59,0.63,0.48,0.21,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,fJzszmfiy4AnjBTja,0.72,0.6712962962962963,0.09273618495495704,0.2,0.1,10,4BF53pRkes6rAZfB4,VALIDATION_2_T,False,True,True,10,1315,4,0,0.0,0.43,0.54,0.49,0.54,0.55,0.47,0.37,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__8XtcNG6WNCrzvWCq6__k0__rep1,WMfQf2Ys5Z4H5yZFv,0.155,0.44907407407407407,0.035,0.0,0.0,10,8XtcNG6WNCrzvWCq6,VALIDATION_2_T,False,True,True,10,319,1,0,0.0,0.55,0.52,0.26,0.4,0.61,0.28,0.22,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__8XtcNG6WNCrzvWCq6__k0__rep1,dvnCRnEjsQuMs3XwN,0.49000000000000005,0.13425925925925916,0.14106735979665885,0.2,0.2,10,8XtcNG6WNCrzvWCq6,VALIDATION_2_T,False,True,True,10,1403,2,0,0.0,0.69,0.68,0.46,0.45,0.77,0.33,0.33,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__8XtcNG6WNCrzvWCq6__k0__rep1,r4yEcwuLKEtDvoXDW,0.02,0.5185185185185184,0.03316624790355399,0.0,0.0,10,8XtcNG6WNCrzvWCq6,VALIDATION_2_T,False,True,True,10,813,3,0,0.0,0.84,0.81,0.29,0.3,0.73,0.21,0.28,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__8XtcNG6WNCrzvWCq6__k0__rep1,rrC4f648tx7HjuAZw,0.5650000000000001,0.05555555555555549,0.22699118925632333,0.2,0.3,10,8XtcNG6WNCrzvWCq6,VALIDATION_2_T,False,True,True,10,1780,4,0,0.0,0.44,0.46,0.46,0.65,0.46,0.59,0.25,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KRut4hewrYHiMpHuc__k0__rep1,FKZGtvYJYdixMkM2k,0.52,0.5092592592592592,0.12489995996796796,0.1,0.1,10,KRut4hewrYHiMpHuc,VALIDATION_2_T,False,True,True,10,918,1,0,0.0,0.44,0.62,0.51,0.61,0.64,0.52,0.3,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KRut4hewrYHiMpHuc__k0__rep1,W4tQvuGE84wfPyEkd,0.45,0.5555555555555556,0.15968719422671313,0.0,0.2,10,KRut4hewrYHiMpHuc,VALIDATION_2_T,False,True,True,10,1825,2,0,0.0,0.33,0.64,0.48,0.54,0.63,0.46,0.28,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KRut4hewrYHiMpHuc__k0__rep1,rSjurKMcsqZBMrxPN,0.655,0.4027777777777778,0.13124404748406687,0.1,0.1,10,KRut4hewrYHiMpHuc,VALIDATION_2_T,False,True,True,10,472,3,0,0.0,0.53,0.59,0.46,0.7,0.39,0.7,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KRut4hewrYHiMpHuc__k0__rep1,yT2mLvvxJnP2vxeqC,0.475,0.5509259259259258,0.19006577808748212,0.2,0.1,10,KRut4hewrYHiMpHuc,VALIDATION_2_T,False,True,True,10,1016,4,0,0.0,0.39,0.66,0.47,0.62,0.55,0.49,0.19,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KaWAn4fbzhhqL9sWm__k0__rep1,AbGrD3yjyyT69QRBL,0.885,0.7222222222222221,0.05024937810560445,0.2,0.3,10,KaWAn4fbzhhqL9sWm,VALIDATION_2_T,False,True,True,10,1168,1,0,0.0,0.68,0.58,0.49,0.69,0.58,0.58,0.45,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KaWAn4fbzhhqL9sWm__k0__rep1,es5ZxuqmAeBSmgms9,0.805,0.7962962962962962,0.19032866310674282,0.1,0.2,10,KaWAn4fbzhhqL9sWm,VALIDATION_2_T,False,True,True,10,241,2,0,0.0,0.61,0.48,0.43,0.57,0.48,0.59,0.42,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KaWAn4fbzhhqL9sWm__k0__rep1,mieAuRKTPHf43oxjf,0.67,0.861111111111111,0.24310491562286435,0.0,0.0,10,KaWAn4fbzhhqL9sWm,VALIDATION_2_T,False,True,True,10,1827,3,0,0.0,0.52,0.59,0.39,0.65,0.5,0.55,0.16,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__KaWAn4fbzhhqL9sWm__k0__rep1,uosxuh4jphLzqwa7C,0.89,0.7222222222222221,0.09949874371066199,0.1,0.3,10,KaWAn4fbzhhqL9sWm,VALIDATION_2_T,False,True,True,10,1911,4,0,0.0,0.93,0.58,0.46,0.78,0.45,0.72,0.33,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__MPJPiSumwWJfssC9c__k0__rep1,FEPEvYnfJodkimFef,0.905,0.7453703703703703,0.014999999999999977,0.5,0.3,10,MPJPiSumwWJfssC9c,VALIDATION_2_T,False,True,True,10,1940,1,0,0.0,0.99,0.77,0.47,0.66,0.37,0.66,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__MPJPiSumwWJfssC9c__k0__rep1,NMe625BgTMCPonHYw,0.825,0.8055555555555556,0.06800735254367722,0.2,0.2,10,MPJPiSumwWJfssC9c,VALIDATION_2_T,False,True,True,10,1453,2,0,0.0,0.61,0.56,0.44,0.66,0.56,0.53,0.3,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__MPJPiSumwWJfssC9c__k0__rep1,YW4ByWtYuxWwwG3MN,0.735,0.8333333333333333,0.15976545308670456,0.0,0.0,10,MPJPiSumwWJfssC9c,VALIDATION_2_T,False,True,True,10,828,3,0,0.0,0.76,0.63,0.35,0.54,0.57,0.41,0.07,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__MPJPiSumwWJfssC9c__k0__rep1,bNmBrS85YRvS4CfEn,0.93,0.75,0.03316624790355398,0.3,0.3,10,MPJPiSumwWJfssC9c,VALIDATION_2_T,False,True,True,10,486,4,0,0.0,0.75,0.68,0.44,0.65,0.55,0.64,0.33,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__WxHesP9kqtYXogDbi__k0__rep1,EeDCW9rzeY2gqtXXh,0.7,0.5185185185185185,0.0806225774829855,0.4,0.4,10,WxHesP9kqtYXogDbi,VALIDATION_2_T,False,True,True,10,510,1,0,0.0,0.96,0.79,0.57,0.67,0.66,0.55,0.44,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__WxHesP9kqtYXogDbi__k0__rep1,WdjbREswN43FteXxn,0.55,0.6296296296296295,0.13416407864998736,0.1,0.4,10,WxHesP9kqtYXogDbi,VALIDATION_2_T,False,True,True,10,1002,2,0,0.0,0.63,0.7,0.44,0.65,0.46,0.57,0.37,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__WxHesP9kqtYXogDbi__k0__rep1,dBxLcwXykCDBwhKPv,0.7100000000000001,0.5787037037037036,0.10908712114635716,0.4,0.1,10,WxHesP9kqtYXogDbi,VALIDATION_2_T,False,True,True,10,534,3,0,0.0,0.79,0.62,0.49,0.64,0.51,0.58,0.42,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__WxHesP9kqtYXogDbi__k0__rep1,i2Pcy9y4XCpDPzrr8,0.575,0.611111111111111,0.12298373876248841,0.0,0.1,10,WxHesP9kqtYXogDbi,VALIDATION_2_T,False,True,True,10,1831,4,0,0.0,0.29,0.53,0.51,0.5,0.59,0.44,0.38,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__XqscHH6F8eWZJM5Az__k0__rep1,Q7wxW4w5Th6gttfWR,0.8150000000000001,0.5416666666666666,0.03905124837953326,0.1,0.2,10,XqscHH6F8eWZJM5Az,VALIDATION_2_T,False,True,True,10,1379,1,0,0.0,0.47,0.56,0.38,0.77,0.29,0.73,0.31,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__XqscHH6F8eWZJM5Az__k0__rep1,bQHcrjMeNyASqXg3L,0.42000000000000004,0.7777777777777777,0.21702534414210706,0.1,0.0,10,XqscHH6F8eWZJM5Az,VALIDATION_2_T,False,True,True,10,20,2,0,0.0,0.8,0.6,0.41,0.59,0.63,0.48,0.21,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__XqscHH6F8eWZJM5Az__k0__rep1,hwgfKzs9kaPECdsjk,0.745,0.5879629629629629,0.0722841614740048,0.4,0.1,10,XqscHH6F8eWZJM5Az,VALIDATION_2_T,False,True,True,10,510,3,0,0.0,0.96,0.79,0.57,0.67,0.66,0.55,0.44,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__XqscHH6F8eWZJM5Az__k0__rep1,oChmTXfgkwaxmGBPN,0.735,0.5972222222222221,0.03201562118716427,0.2,0.6,10,XqscHH6F8eWZJM5Az,VALIDATION_2_T,False,True,True,10,1632,4,0,0.0,0.65,0.63,0.49,0.61,0.38,0.61,0.41,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__ezsSJMtgmXMt3CTta__k0__rep1,25PHsQm7WbXfYQKqp,0.745,0.37962962962962954,0.03500000000000003,0.0,0.3,10,ezsSJMtgmXMt3CTta,VALIDATION_2_T,False,True,True,10,475,1,0,0.0,0.51,0.37,0.42,0.66,0.29,0.69,0.22,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__ezsSJMtgmXMt3CTta__k0__rep1,6ESGpwFG2LgN3CLuP,0.375,0.7268518518518519,0.07500000000000001,0.2,0.0,10,ezsSJMtgmXMt3CTta,VALIDATION_2_T,False,True,True,10,1455,2,0,0.0,0.55,0.66,0.53,0.67,0.65,0.57,0.45,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__ezsSJMtgmXMt3CTta__k0__rep1,pb6wG2SrBG6TBxGme,0.5599999999999999,0.5555555555555556,0.09165151389911678,0.0,0.0,10,ezsSJMtgmXMt3CTta,VALIDATION_2_T,False,True,True,10,1993,3,0,0.0,0.8,0.66,0.48,0.6,0.59,0.54,0.29,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__ezsSJMtgmXMt3CTta__k0__rep1,uYq63q44vgebuR3nk,0.575,0.5462962962962963,0.14874474780643518,0.0,0.0,10,ezsSJMtgmXMt3CTta,VALIDATION_2_T,False,True,True,10,1781,4,0,0.0,0.53,0.54,0.45,0.56,0.55,0.52,0.44,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__txwAXk9WTDjLsuzDT__k0__rep1,ZPM9eGnhF68cvsbgR,0.54,0.7222222222222221,0.11789826122551596,0.0,0.0,10,txwAXk9WTDjLsuzDT,VALIDATION_2_T,False,True,True,10,2032,1,0,0.0,0.79,0.81,0.35,0.49,0.61,0.43,0.28,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__txwAXk9WTDjLsuzDT__k0__rep1,eYad8yLfQ5AM7p7kb,0.705,0.5462962962962963,0.1331352695569435,0.3,0.0,10,txwAXk9WTDjLsuzDT,VALIDATION_2_T,False,True,True,10,1092,2,0,0.0,0.79,0.78,0.64,0.67,0.67,0.55,0.6,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__txwAXk9WTDjLsuzDT__k0__rep1,sPT93MretfpQHxWj7,0.67,0.5648148148148148,0.1584297951775486,0.1,0.0,10,txwAXk9WTDjLsuzDT,VALIDATION_2_T,False,True,True,10,2038,3,0,0.0,0.59,0.72,0.46,0.59,0.47,0.43,0.32,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_2_T__txwAXk9WTDjLsuzDT__k0__rep1,tJWeqLDJ7Zp5jutqH,0.7,0.5972222222222221,0.08660254037844387,0.3,0.1,10,txwAXk9WTDjLsuzDT,VALIDATION_2_T,False,True,True,10,1032,4,0,0.0,0.73,0.63,0.41,0.52,0.6,0.49,0.26,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_3_C__4hDDkjrDWqkXQRsrK__k0__rep1,CRNDJGkzZazvbemhH,0.7192307692307692,0.5803818483674598,0.031246301556292166,0.0,0.2692307692307692,26,4hDDkjrDWqkXQRsrK,VALIDATION_3_C,True,False,True,26,930,1,8,0.3076923076923077,0.57,0.59,0.5,0.81,0.29,0.74,0.19,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_3_C__4hDDkjrDWqkXQRsrK__k0__rep1,RwY4bt2Rat6gaZ8B6,0.6923076923076923,0.5831488655229661,0.030039421830410196,0.0,0.2692307692307692,26,4hDDkjrDWqkXQRsrK,VALIDATION_3_C,True,False,True,26,966,2,4,0.15384615384615385,0.49,0.59,0.52,0.7,0.29,0.67,0.27,gpt-5-mini twin
trajectory_completion_compact__VALIDATION_3_C__4hDDkjrDWqkXQRsrK__k0__rep1,WjJLR65jrN8e36ZPh,0.5942307692307692,0.6288046485888211,0.028846153846153834,0.0,0.0,26,4hDDkjrDWqkXQRsrK,VALIDATION_3_C,True,False,True,26,464,3,5,0.19230769230769232,0.5,0.56,0.48,0.64,0.58,0.55,0.49,gpt-5-mini twin
