custom_id,record_id,unit_id,treatment_name,TreatmentCode,Treatment,PersonalizedTreatment,scenario,case,scenario_order,cell_name,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated,UGProposer_decision,UGProposer_decision_nonnull,UGProposer_decision_state,UGResponder_decision,UGResponder_decision_nonnull,UGResponder_decision_state,TGSender_decision,TGSender_decision_nonnull,TGSender_decision_state,TGReceiver_decision,TGReceiver_decision_nonnull,TGReceiver_decision_state,PD_decision,PD_decision_nonnull,PD_decision_state,SH_decision,SH_decision_nonnull,SH_decision_state,C_decision,C_decision_nonnull,C_decision_state
multi_game_llm_fvk2c__2354,2354,2354,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2354,2354,2354,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2354,2354,2354,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,2.0,1,2,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2438,2438,2438,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2438,2438,2438,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2438,2438,2438,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2578,2578,2578,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0,NULL,,0,NULL,YES,1,YES,3.0,1,3,,0,NULL,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2578,2578,2578,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2578,2578,2578,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__2666,2666,2666,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2666,2666,2666,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2666,2666,2666,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2693,2693,2693,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0,NULL,,0,NULL,YES,1,YES,3.0,1,3,,0,NULL,,0,NULL,Earth,1,Earth
multi_game_llm_fvk2c__2693,2693,2693,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2693,2693,2693,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2699,2699,2699,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2699,2699,2699,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2699,2699,2699,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2750,2750,2750,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2750,2750,2750,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2750,2750,2750,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__2811,2811,2811,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2811,2811,2811,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2811,2811,2811,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2816,2816,2816,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2816,2816,2816,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2816,2816,2816,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2869,2869,2869,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__2869,2869,2869,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2869,2869,2869,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__2913,2913,2913,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0,NULL,,0,NULL,YES,1,YES,3.0,1,3,,0,NULL,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2913,2913,2913,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__2913,2913,2913,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1,3,2.0,1,2,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__308,308,308,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__308,308,308,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__308,308,308,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__400,400,400,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__400,400,400,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__400,400,400,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__436,436,436,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__436,436,436,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__436,436,436,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,2.0,1,2,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__482,482,482,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,NULL,,0,NULL,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__482,482,482,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__482,482,482,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__546,546,546,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__546,546,546,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__546,546,546,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__59,59,59,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__59,59,59,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__59,59,59,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,2.0,1,2,YES,1,YES,2.0,1,2,B,1,B,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__650,650,650,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__650,650,650,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__650,650,650,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__667,667,667,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__667,667,667,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__667,667,667,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__763,763,763,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__763,763,763,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__763,763,763,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__8,8,8,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__8,8,8,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__8,8,8,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__846,846,846,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__846,846,846,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__846,846,846,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__871,871,871,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,Earth,1,Earth
multi_game_llm_fvk2c__871,871,871,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__871,871,871,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__980,980,980,TDU,TDU,TransparentDelegation,0,AISupport,AgainstHuman,1,TDU__AISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL,,0,NULL
multi_game_llm_fvk2c__980,980,980,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstHuman,2,TDU__NoAISupport__AgainstHuman,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__980,980,980,TDU,TDU,TransparentDelegation,0,NoAISupport,AgainstAI,3,TDU__NoAISupport__AgainstAI,generated,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,3,4.0,1,4,NO,1,NO,2.0,1,2,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1089,1089,1089,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,6.0,1,6,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1089,1089,1089,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1089,1089,1089,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,YES,1,YES,2.0,1,2,B,1,B,Y,1,Y,Earth,1,Earth
multi_game_llm_fvk2c__11,11,11,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__11,11,11,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__11,11,11,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1111,1111,1111,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1111,1111,1111,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1111,1111,1111,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1160,1160,1160,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,6.0,1,6,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1160,1160,1160,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1160,1160,1160,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,4.0,1,4,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1247,1247,1247,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,5.0,1,5,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1247,1247,1247,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstHuman,2,TRP__NoAISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,2.0,1,2,A,1,A,X,1,X,Earth,1,Earth
multi_game_llm_fvk2c__1247,1247,1247,TRP,TRP,TransparentRandom,1,NoAISupport,AgainstAI,3,TRP__NoAISupport__AgainstAI,generated,,,,,,,,3.0,1,3,4.0,1,4,NO,1,NO,1.0,1,1,B,1,B,Y,1,Y,Mars,1,Mars
multi_game_llm_fvk2c__1442,1442,1442,TRP,TRP,TransparentRandom,1,AISupport,AgainstHuman,1,TRP__AISupport__AgainstHuman,generated,,,,,,,,4.0,1,4,3.0,1,3,YES,1,YES,3.0,1,3,A,1,A,X,1,X,Earth,1,Earth
