custom_id,record_id,unit_id,treatment_name,variant,model,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players_json,chip_definitions_json,participant_chip_values_json,initial_chip_holdings_json,turn_order_json
chip_bargain__chip3_g19_m5wq90_game_1,chip3__g19_m5wq90__game_1,chip3__g19_m5wq90__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g19-m5wq90,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""duck-purple-4961"", ""lion-yellow-4229"", ""tiger-purple-9111""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""lion-yellow-4229"": {""BLUE"": 0.30000000000000004, ""GREEN"": 0.5, ""RED"": 0.4}, ""duck-purple-4961"": {""BLUE"": 0.2, ""RED"": 0.5, ""GREEN"": 0.5}, ""tiger-purple-9111"": {""RED"": 0.8, ""GREEN"": 0.5, ""BLUE"": 1.0}}","{""duck-purple-4961"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""lion-yellow-4229"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""tiger-purple-9111"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""duck-purple-4961"", ""lion-yellow-4229"", ""tiger-purple-9111""]"
chip_bargain__chip3_g1_m5wp46_game_1,chip3__g1_m5wp46__game_1,chip3__g1_m5wp46__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g1-m5wp46,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""bear-yellow-1294"", ""goose-green-2832"", ""ram-blue-9899""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""goose-green-2832"": {""RED"": 1.0, ""GREEN"": 0.5, ""BLUE"": 0.2}, ""ram-blue-9899"": {""GREEN"": 0.5, ""BLUE"": 1.0, ""RED"": 0.8}, ""bear-yellow-1294"": {""BLUE"": 0.30000000000000004, ""RED"": 1.0, ""GREEN"": 0.5}}","{""bear-yellow-1294"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""goose-green-2832"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""ram-blue-9899"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""bear-yellow-1294"", ""goose-green-2832"", ""ram-blue-9899""]"
chip_bargain__chip3_g20_m5wq93_game_1,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""octopus-green-4361"": {""BLUE"": 1.0, ""RED"": 1.0, ""GREEN"": 0.5}, ""lion-blue-472"": {""BLUE"": 0.7000000000000001, ""RED"": 0.5, ""GREEN"": 0.5}, ""ram-purple-2824"": {""RED"": 0.2, ""BLUE"": 0.7000000000000001, ""GREEN"": 0.5}}","{""lion-blue-472"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""octopus-green-4361"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""ram-purple-2824"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]"
chip_bargain__chip3_g2_m5wp6p_game_1,chip3__g2_m5wp6p__game_1,chip3__g2_m5wp6p__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g2-m5wp6p,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""buffalo-purple-5232"", ""cat-yellow-2069"", ""duck-green-2458""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""buffalo-purple-5232"": {""GREEN"": 0.5, ""RED"": 0.6000000000000001, ""BLUE"": 0.1}, ""duck-green-2458"": {""BLUE"": 0.7000000000000001, ""GREEN"": 0.5, ""RED"": 1.0}, ""cat-yellow-2069"": {""RED"": 1.0, ""GREEN"": 0.5, ""BLUE"": 1.0}}","{""buffalo-purple-5232"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""cat-yellow-2069"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""duck-green-2458"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""buffalo-purple-5232"", ""cat-yellow-2069"", ""duck-green-2458""]"
chip_bargain__chip3_g3_m5wp6q_game_1,chip3__g3_m5wp6q__game_1,chip3__g3_m5wp6q__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g3-m5wp6q,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""squid-purple-3630"": {""RED"": 0.9, ""BLUE"": 0.8, ""GREEN"": 0.5}, ""butterfly-blue-7661"": {""GREEN"": 0.5, ""BLUE"": 0.9, ""RED"": 1.0}, ""kangaroo-blue-9562"": {""BLUE"": 0.1, ""RED"": 0.4, ""GREEN"": 0.5}}","{""butterfly-blue-7661"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""kangaroo-blue-9562"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""squid-purple-3630"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]"
chip_bargain__chip3_g5_m5wp6r_game_1,chip3__g5_m5wp6r__game_1,chip3__g5_m5wp6r__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g5-m5wp6r,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""bat-pink-1751"", ""fox-green-2854"", ""frog-blue-6296""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""fox-green-2854"": {""GREEN"": 0.5, ""RED"": 0.4, ""BLUE"": 0.9}, ""bat-pink-1751"": {""BLUE"": 0.8, ""GREEN"": 0.5, ""RED"": 0.8}, ""frog-blue-6296"": {""RED"": 0.5, ""BLUE"": 1.0, ""GREEN"": 0.5}}","{""bat-pink-1751"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""fox-green-2854"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""frog-blue-6296"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""bat-pink-1751"", ""fox-green-2854"", ""frog-blue-6296""]"
chip_bargain__chip3_g6_m5wp77_game_1,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""dog-green-8079"": {""GREEN"": 0.5, ""RED"": 0.5, ""BLUE"": 0.30000000000000004}, ""turtle-red-9966"": {""GREEN"": 0.5, ""BLUE"": 1.0, ""RED"": 0.6000000000000001}, ""parrot-pink-5400"": {""RED"": 0.8, ""GREEN"": 0.5, ""BLUE"": 1.0}}","{""dog-green-8079"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""parrot-pink-5400"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""turtle-red-9966"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]"
chip_bargain__chip3_g7_m5wp78_game_1,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""badger-green-4722"": {""RED"": 0.6000000000000001, ""BLUE"": 0.9, ""GREEN"": 0.5}, ""peacock-purple-5231"": {""BLUE"": 0.1, ""RED"": 1.0, ""GREEN"": 0.5}, ""unicorn-blue-7096"": {""GREEN"": 0.5, ""RED"": 0.4, ""BLUE"": 1.0}}","{""badger-green-4722"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""peacock-purple-5231"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""unicorn-blue-7096"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]"
chip_bargain__chip3_g8_m5wp79_game_1,chip3__g8_m5wp79__game_1,chip3__g8_m5wp79__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g8-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-orange-6603"", ""mouse-green-4201"", ""owl-purple-3001""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""mouse-green-4201"": {""GREEN"": 0.5, ""BLUE"": 0.4, ""RED"": 0.4}, ""dog-orange-6603"": {""BLUE"": 0.30000000000000004, ""RED"": 0.5, ""GREEN"": 0.5}, ""owl-purple-3001"": {""GREEN"": 0.5, ""RED"": 0.5, ""BLUE"": 0.7000000000000001}}","{""dog-orange-6603"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""mouse-green-4201"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""owl-purple-3001"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""dog-orange-6603"", ""mouse-green-4201"", ""owl-purple-3001""]"
chip_bargain__chip3_g9_m5wp79_game_1,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""alligator-orange-6315"": {""GREEN"": 0.5, ""RED"": 1.0, ""BLUE"": 0.7000000000000001}, ""buffalo-purple-4069"": {""BLUE"": 0.7000000000000001, ""RED"": 1.0, ""GREEN"": 0.5}, ""rabbit-yellow-6681"": {""BLUE"": 0.6000000000000001, ""GREEN"": 0.5, ""RED"": 0.9}}","{""alligator-orange-6315"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""buffalo-purple-4069"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""rabbit-yellow-6681"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]"
chip_bargain__chip3_cohort_01_m8aiq8_game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""goose-green-3433"": {""BLUE"": 0.5, ""GREEN"": 0.5, ""RED"": 0.9}, ""bear-green-5745"": {""BLUE"": 0.5, ""GREEN"": 0.5, ""RED"": 0.5}, ""buffalo-green-2230"": {""BLUE"": 0.2, ""GREEN"": 0.5, ""RED"": 0.8}}","{""goose-green-3433"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""bear-green-5745"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""buffalo-green-2230"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]"
chip_bargain__chip3_cohort_02_m8aiq8_game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""peacock-red-3668"": {""BLUE"": 0.5, ""GREEN"": 0.5, ""RED"": 0.8}, ""cat-orange-2462"": {""GREEN"": 0.5, ""RED"": 0.5, ""BLUE"": 0.3}, ""otter-blue-7516"": {""BLUE"": 0.2, ""RED"": 0.7, ""GREEN"": 0.5}}","{""peacock-red-3668"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""cat-orange-2462"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""otter-blue-7516"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]"
chip_bargain__chip3_cohort_03_m8aiq8_game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""badger-red-5032"": {""GREEN"": 0.5, ""RED"": 1.0, ""BLUE"": 1.0}, ""camel-yellow-5577"": {""GREEN"": 0.5, ""BLUE"": 0.8, ""RED"": 0.4}, ""squid-yellow-9545"": {""BLUE"": 1.0, ""RED"": 0.1, ""GREEN"": 0.5}}","{""squid-yellow-9545"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""badger-red-5032"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""camel-yellow-5577"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]"
chip_bargain__chip3_cohort_04_m8aiq8_game_2_alt_profile,chip3__cohort_04_m8aiq8__game_2_alt_profile,chip3__cohort_04_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,Cohort 04-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""ram-purple-9443"", ""dog-blue-6080"", ""butterfly-blue-3807""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""ram-purple-9443"": {""RED"": 0.9, ""GREEN"": 0.5, ""BLUE"": 0.7}, ""butterfly-blue-3807"": {""RED"": 0.7, ""GREEN"": 0.5, ""BLUE"": 0.5}, ""dog-blue-6080"": {""BLUE"": 0.1, ""RED"": 0.2, ""GREEN"": 0.5}}","{""ram-purple-9443"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""dog-blue-6080"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""butterfly-blue-3807"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""ram-purple-9443"", ""dog-blue-6080"", ""butterfly-blue-3807""]"
chip_bargain__chip3_cohort_05_m8aiq8_game_2_alt_profile,chip3__cohort_05_m8aiq8__game_2_alt_profile,chip3__cohort_05_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""lion-orange-6194"", ""iguana-orange-3232"", ""alligator-blue-3197""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""iguana-orange-3232"": {""BLUE"": 0.7, ""RED"": 0.5, ""GREEN"": 0.5}, ""alligator-blue-3197"": {""BLUE"": 0.7, ""GREEN"": 0.5, ""RED"": 0.3}, ""lion-orange-6194"": {""BLUE"": 0.2, ""GREEN"": 0.5, ""RED"": 0.2}}","{""lion-orange-6194"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""iguana-orange-3232"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""alligator-blue-3197"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""lion-orange-6194"", ""iguana-orange-3232"", ""alligator-blue-3197""]"
chip_bargain__chip3_cohort_06_m8ak4g_game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""duck-orange-4971"": {""RED"": 0.2, ""GREEN"": 0.5, ""BLUE"": 0.2}, ""whale-red-86"": {""BLUE"": 0.3, ""GREEN"": 0.5, ""RED"": 0.7}, ""dolphin-orange-3122"": {""RED"": 0.5, ""BLUE"": 0.2, ""GREEN"": 0.5}}","{""dolphin-orange-3122"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""whale-red-86"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""duck-orange-4971"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]"
chip_bargain__chip3_cohort_07_m8ak4j_game_2_alt_profile,chip3__cohort_07_m8ak4j__game_2_alt_profile,chip3__cohort_07_m8ak4j__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip3,3-Chip Bargaining,Cohort 07-m8ak4j,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""zebra-blue-1097"", ""gorilla-purple-9767"", ""turtle-yellow-8674""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""zebra-blue-1097"": {""BLUE"": 0.3, ""RED"": 0.8, ""GREEN"": 0.5}, ""gorilla-purple-9767"": {""GREEN"": 0.5, ""BLUE"": 0.4, ""RED"": 0.2}, ""turtle-yellow-8674"": {""GREEN"": 0.5, ""RED"": 0.1, ""BLUE"": 0.7}}","{""zebra-blue-1097"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""gorilla-purple-9767"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}, ""turtle-yellow-8674"": {""RED"": 10, ""BLUE"": 10, ""GREEN"": 10}}","[""zebra-blue-1097"", ""gorilla-purple-9767"", ""turtle-yellow-8674""]"
