custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_4_T__RpshqXWYZ9p7q7JZw__k0__rep1,RpshqXWYZ9p7q7JZw,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.35714285714285715,0.19642857142857142,0.0,0.30357142857142855,0.0,56,0.3571428571428571,0.10101525445522107,0.2857142857142857,0.31334231805929924,0.20215633423180596,0.21938775510204084,5.0,1.0,8,-0.14285714285714285,-0.21713087750823606,0.44093275986327046,0.38664614504835526
trajectory_completion_compact__VALIDATION_4_T__Tq6CqAMFvaLaeJfB9__k0__rep1,Tq6CqAMFvaLaeJfB9,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.9821428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,56,0.9821428571428572,0.047245559126153414,1.0,0.980458221024259,1.0062893081761008,0.015306122448979593,4.25,1.0,8,-0.01190476190476191,-0.017220724767894578,0.21223873700877613,0.3110665288720679
trajectory_completion_compact__VALIDATION_4_T__g58db5RF5FKjCquM2__k0__rep1,g58db5RF5FKjCquM2,VALIDATION_4_T,True,True,True,7,8,gpt_5_1_k0,0.9821428571428571,0.017857142857142856,0.0,0.017857142857142856,0.0,56,0.9821428571428572,0.047245559126153414,1.0,0.9832659478885897,1.0062893081761008,0.015306122448979593,3.0,1.0,8,0.03571428571428573,0.04604672057502249,0.2049923166663089,0.311091436859675
trajectory_completion_compact__VALIDATION_5_C__efgPmTEtpm9m9QfzL__k0__rep1,efgPmTEtpm9m9QfzL,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.5416666666666666,0.0,0.25,0.0,0.2916666666666667,24,0.5416666666666666,0.2667968432263687,0.0,0.5659722222222222,0.0,0.17708333333333334,3.1666666666666665,1.0,6,-0.6785714285714286,-0.7589285714285715,0.30994324450585276,0.5842427814095544
trajectory_completion_compact__VALIDATION_5_C__tRTwYAfQxrLXoChG4__k0__rep1,tRTwYAfQxrLXoChG4,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.75,0.0,0.125,0.0,0.16666666666666666,24,0.75,0.3535533905932738,0.0,0.7638888888888888,0.0,0.0625,4.0,1.0,6,-0.6428571428571429,-0.6904761904761906,0.3818813079129867,0.5610199371797076
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep1,tJkMprsjP2TMEFy4u,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.9166666666666666,0.0,0.0,0.0,0.0,24,0.9166666666666666,0.11785113019775792,0.75,0.9166666666666666,0.75,0.0625,3.5,1.0,6,-0.2142857142857143,-0.2142857142857143,0.29265704869035386,0.29121314927074415
trajectory_completion_compact__VALIDATION_5_C__YkcNraHtf4nHSiwYQ__k0__rep1,YkcNraHtf4nHSiwYQ,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.5833333333333334,0.0,0.5833333333333334,0.0,0.7916666666666666,24,0.5833333333333334,0.2763853991962833,0.0,0.6493055555555555,0.0,0.16666666666666666,4.0,1.0,6,-0.6428571428571429,-0.7470238095238096,0.3042903097250923,0.5637853335450741
trajectory_completion_compact__VALIDATION_5_C__QGdrqfDP5BptHuyjj__k0__rep1,QGdrqfDP5BptHuyjj,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.9583333333333334,0.0,0.041666666666666664,0.0,0.125,24,0.9583333333333334,0.09316949906249122,1.0,0.96875,1.0,0.03125,3.0,1.0,6,0.17857142857142858,0.2053571428571429,0.3136552719621171,0.19801027495359194
trajectory_completion_compact__VALIDATION_5_C__E9m93d49i9w459MXY__k0__rep1,E9m93d49i9w459MXY,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,1.0,0.0,0.20833333333333334,0.0,0.25,24,1.0,0.0,1.0,1.0208333333333333,1.0416666666666667,0.0,4.5,1.0,6,0.0,0.017857142857142953,0.34359213546813844,0.23537998032853266
trajectory_completion_compact__VALIDATION_5_C__6sSM4xSyZQkaxyHav__k0__rep1,6sSM4xSyZQkaxyHav,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,24,0.0,0.0,0.0,0.027777777777777776,0.020833333333333332,0.0,6.5,1.0,6,0.0,-0.023809523809523805,0.6579288490181673,0.8871470523801946
trajectory_completion_compact__VALIDATION_5_C__nxzsmGNRBBouE9dSq__k0__rep1,nxzsmGNRBBouE9dSq,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.08333333333333333,0.0,0.25,0.0,0.375,24,0.08333333333333333,0.11785113019775793,0.0,0.11458333333333333,0.0,0.0625,5.833333333333333,1.0,6,-0.28571428571428575,-0.3779761904761904,0.5912165737164656,0.8397041923889579
trajectory_completion_compact__VALIDATION_5_C__u96ofnTmhTCczDFzw__k0__rep1,u96ofnTmhTCczDFzw,VALIDATION_5_C,True,False,True,4,6,gpt_5_1_k0,0.9583333333333334,0.0,0.6666666666666666,0.0,0.875,24,0.9583333333333334,0.09316949906249122,1.0,1.03125,1.0208333333333333,0.03125,5.5,1.0,6,0.17857142857142858,0.08630952380952381,0.3136552719621171,0.2619647061319559
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep1,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.7083333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,24,0.7083333333333334,0.3033379120533549,0.25,0.6423611111111112,0.25,0.11458333333333333,6.166666666666667,1.0,6,0.03571428571428575,0.19940476190476183,0.32531590771865865,0.42588189184616565
trajectory_completion_compact__VALIDATION_5_T__QxvZZ4MNgzMYj8pbE__k0__rep1,QxvZZ4MNgzMYj8pbE,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.75,0.125,0.0,0.16666666666666666,0.0,24,0.75,0.2041241452319315,0.75,0.611111111111111,0.5416666666666666,0.14583333333333334,8.333333333333334,1.0,6,0.42857142857142866,0.48809523809523814,0.20815964982391477,0.3581778570973013
trajectory_completion_compact__VALIDATION_5_T__J2jBa83Ebi84YadkW__k0__rep1,J2jBa83Ebi84YadkW,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.9166666666666666,0.0,0.0,0.0,0.0,24,0.9166666666666666,0.11785113019775792,1.0,0.9166666666666666,1.0,0.0625,3.1666666666666665,1.0,6,0.28571428571428575,0.28571428571428575,0.22805919268990316,0.4480512287109396
trajectory_completion_compact__VALIDATION_5_T__gjCPZyem7WSjeD3JL__k0__rep1,gjCPZyem7WSjeD3JL,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.16666666666666666,0.0,0.0,0.0,0.0,24,0.16666666666666666,0.27638539919628335,0.0,0.16666666666666666,0.0,0.0625,2.8333333333333335,1.0,6,-0.6428571428571429,-0.6428571428571429,0.6345907656236536,0.4265466365815259
trajectory_completion_compact__VALIDATION_5_T__C6saDK7dbQmkvtG5X__k0__rep1,C6saDK7dbQmkvtG5X,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.20833333333333334,0.0,0.0,0.0,0.0,24,0.20833333333333334,0.3033379120533549,0.0,0.20833333333333334,0.0,0.07291666666666667,4.5,1.0,6,-0.6785714285714286,-0.6785714285714286,0.6066162028767387,0.39245328317560124
trajectory_completion_compact__VALIDATION_5_T__JgQY6iNGkRDTwiYTC__k0__rep1,JgQY6iNGkRDTwiYTC,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.5,0.08333333333333333,0.0,0.08333333333333333,0.0,24,0.5,0.3535533905932738,0.0,0.4305555555555555,0.0,0.125,7.166666666666667,1.0,6,-0.8571428571428573,-0.7976190476190477,0.45445008995406666,0.2896549338607518
trajectory_completion_compact__VALIDATION_5_T__NL69jACziA3jW7h7B__k0__rep1,NL69jACziA3jW7h7B,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.16666666666666666,0.16666666666666666,0.0,0.20833333333333334,0.0,24,0.16666666666666666,0.18633899812498245,0.25,-0.07638888888888888,-0.375,0.10416666666666667,3.1666666666666665,1.0,6,-0.28571428571428575,-0.25595238095238093,0.6008650207393905,0.6085112785152358
trajectory_completion_compact__VALIDATION_5_T__dD8G2AvGaxyvEjXS2__k0__rep1,dD8G2AvGaxyvEjXS2,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.7083333333333334,0.125,0.041666666666666664,0.125,0.041666666666666664,24,0.7083333333333334,0.3359274061791062,0.0,0.6076388888888888,0.0,0.09375,5.333333333333333,1.0,6,-0.5357142857142857,-0.6220238095238095,0.36074366989646595,0.360843918243516
trajectory_completion_compact__VALIDATION_5_T__Fv5X9XRptXYcr6zhW__k0__rep1,Fv5X9XRptXYcr6zhW,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,1.0,0.0,0.0,0.0,0.0,24,1.0,0.0,1.0,1.0,1.0,0.0,4.5,1.0,6,0.0,0.0,0.26666124126425383,0.49470333032117764
trajectory_completion_compact__VALIDATION_5_T__3EQGxadfbmAKaACgZ__k0__rep1,3EQGxadfbmAKaACgZ,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.9166666666666666,0.125,0.0,0.125,0.0,24,0.9166666666666666,0.11785113019775792,1.0,0.8125,1.0,0.0625,7.833333333333333,1.0,6,-0.07142857142857145,-0.22023809523809526,0.21228883843934407,0.4002404514557237
trajectory_completion_compact__VALIDATION_5_T__WwkhvkKay9uqg3wAC__k0__rep1,WwkhvkKay9uqg3wAC,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.75,0.041666666666666664,0.0,0.041666666666666664,0.0,24,0.75,0.28867513459481287,0.5,0.7152777777777777,0.5,0.10416666666666667,5.666666666666667,1.0,6,0.28571428571428575,0.37500000000000006,0.3060680676533196,0.3861666876468608
trajectory_completion_compact__VALIDATION_5_T__4zByjt6rX7gzj6tiM__k0__rep1,4zByjt6rX7gzj6tiM,VALIDATION_5_T,True,True,True,4,6,gpt_5_1_k0,0.9583333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,24,0.9583333333333334,0.09316949906249122,1.0,0.8888888888888888,1.0,0.03125,8.5,1.0,6,-0.10714285714285715,-0.2857142857142858,0.25670972762881283,0.46578278977768856
trajectory_completion_compact__VALIDATION_6_C__PQAakDXzCNggyPmtt__k0__rep1,PQAakDXzCNggyPmtt,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.5290865384615384,0.0,0.0,0.0,0.0,208,0.5290865384615384,0.142742117252484,0.25769230769230766,0.530140008716496,0.26095009806057967,0.02504068047337278,0.0,0.0,16,-0.45907805429864257,-0.455981695358466,0.22646036146585938,0.2744411044474589
trajectory_completion_compact__VALIDATION_6_C__xtYCfKwtkHuqYb2Gv__k0__rep1,xtYCfKwtkHuqYb2Gv,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.26826923076923076,0.0,0.0,0.0,0.0,208,0.26826923076923076,0.15493305960504322,0.03461538461538462,0.2687472760950098,0.0375898888646764,0.012585059171597633,0.0,0.0,16,-0.502262443438914,-0.5004814902644432,0.4658718311361842,0.5187082087549766
trajectory_completion_compact__VALIDATION_6_C__XX49nw9jHujR2rLX3__k0__rep1,XX49nw9jHujR2rLX3,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.3451923076923077,0.0,0.0,0.0,0.0,208,0.3451923076923077,0.10634893583786417,0.15,0.3454932991937241,0.14872521246458925,0.04138313609467456,0.0,0.0,16,-0.33766968325791863,-0.3369510530296233,0.37754943194727314,0.43062581664086425
trajectory_completion_compact__VALIDATION_6_C__bJn7By83cXqDHYcvj__k0__rep1,bJn7By83cXqDHYcvj,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.4497596153846154,0.0,0.0,0.0,0.0,208,0.4497596153846154,0.10059428396641618,0.2076923076923077,0.4495124210067553,0.20429287426454568,0.014532174556213018,0.0,0.0,16,-0.3033088235294118,-0.30425217591939807,0.2786839062662892,0.3316159770815137
trajectory_completion_compact__VALIDATION_6_C__Zo9ETLuBRigdAu8Sp__k0__rep1,Zo9ETLuBRigdAu8Sp,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.640625,0.0,0.0,0.0,0.0,208,0.640625,0.1149267256751374,0.28846153846153844,0.6402879167574635,0.2887339289605579,0.03628328402366864,0.0,0.0,16,-0.2780260180995475,-0.2791481868406548,0.13129247334988167,0.1704919843742113
trajectory_completion_compact__VALIDATION_6_C__MGv4Ra9r3btAqchDm__k0__rep1,MGv4Ra9r3btAqchDm,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.6538461538461539,0.0,0.0,0.0,0.0,208,0.6538461538461539,0.21806793496604454,0.16923076923076924,0.6527838308999783,0.16724776639790806,0.009546967455621301,0.0,0.0,16,-0.668212669683258,-0.667100355069027,0.21292244315903716,0.2400631610457381
trajectory_completion_compact__VALIDATION_6_C__D2NiPqkwXDFbtWFK8__k0__rep1,D2NiPqkwXDFbtWFK8,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.505048076923077,0.0,0.0,0.0,0.0,208,0.505048076923077,0.11060383242809023,0.3153846153846154,0.5043310089344084,0.3165177598605361,0.023089866863905326,0.0,0.0,16,-0.359304298642534,-0.3573202543165883,0.23122090178169552,0.28416766790253706
trajectory_completion_compact__VALIDATION_6_C__SMZBbZw2az8XaF5qY__k0__rep1,SMZBbZw2az8XaF5qY,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.4634615384615385,0.0,0.0,0.0,0.0,208,0.4634615384615385,0.1299038105676658,0.18461538461538463,0.4641874591414252,0.18631510132926565,0.03279955621301775,0.0,0.0,16,-0.41572398190045257,-0.41431796623639655,0.27603979280820196,0.3274468851947141
trajectory_completion_compact__VALIDATION_6_C__XEZvKBhxrtEjsqNW9__k0__rep1,XEZvKBhxrtEjsqNW9,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.4185096153846154,0.0,0.0,0.0,0.0,208,0.4185096153846154,0.14613625115496573,0.11538461538461539,0.41788107430812815,0.11821747657441709,0.018169378698224853,0.0,0.0,16,-0.4667138009049774,-0.4638049107200083,0.32317291794945646,0.3754458236483631
trajectory_completion_compact__VALIDATION_6_C__nRTwAP7KEWAmawF3x__k0__rep1,nRTwAP7KEWAmawF3x,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.2875,0.0,0.0,0.0,0.0,208,0.2875,0.17644951253367855,0.03076923076923077,0.2872698300283286,0.03105251688821094,0.010367973372781066,0.0,0.0,16,-0.5667420814479639,-0.5672732429210516,0.4567616735187534,0.510332768550218
trajectory_completion_compact__VALIDATION_6_C__Aj2G7CTuhLZ7Z2SPK__k0__rep1,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.4132211538461539,0.0,0.0,0.0,0.0,208,0.4132211538461538,0.12202804834176686,0.15,0.41243326432774025,0.14872521246458925,0.019850221893491126,0.0,0.0,16,-0.35540158371040725,-0.35615458321049065,0.31723076340014605,0.3700817803098937
trajectory_completion_compact__VALIDATION_6_C__ED7BJjzFGZWCG8qRd__k0__rep1,ED7BJjzFGZWCG8qRd,VALIDATION_6_C,False,False,False,13,16,gpt_5_1_k0,0.5040865384615384,0.0,0.0,0.0,0.0,208,0.5040865384615385,0.12197121069705476,0.18846153846153846,0.503581935062105,0.18577032033122687,0.03336353550295858,0.0,0.0,16,-0.3462386877828054,-0.3472978862497277,0.23646846805882857,0.28752518574076014
trajectory_completion_compact__VALIDATION_6_T__tgAv2henLBPYepRvJ__k0__rep1,tgAv2henLBPYepRvJ,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.7124999999999999,0.004807692307692308,0.0,0.004807692307692308,0.0,208,0.7125,0.17180892355467964,0.2923076923076923,0.7118585203748093,0.2914578339507518,0.013306213017751482,0.0,0.0,16,-0.4673076923076923,-0.46906845653929485,0.24243478472968247,0.245553201261991
trajectory_completion_compact__VALIDATION_6_T__XD2ZiJvnjXDnitmJz__k0__rep1,XD2ZiJvnjXDnitmJz,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.5862980769230769,0.028846153846153848,0.0,0.028846153846153848,0.0,208,0.5862980769230769,0.07849321511307193,0.4076923076923077,0.5853331335803007,0.4096753105251689,0.027052514792899406,0.0,0.0,16,-0.22457579185520368,-0.21932642636483668,0.23846294955062608,0.2166993191661682
trajectory_completion_compact__VALIDATION_6_T__J8LtGoKhSz9dsgodz__k0__rep1,J8LtGoKhSz9dsgodz,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.5807692307692307,0.019230769230769232,0.0,0.019230769230769232,0.0,208,0.5807692307692308,0.11099003100390828,0.3153846153846154,0.5785574199171933,0.3165177598605361,0.011037352071005917,0.0,0.0,16,-0.3342760180995475,-0.331795662261418,0.2647498449406507,0.24730163494729585
trajectory_completion_compact__VALIDATION_6_T__8dBkS5FZcPQP3kPSS__k0__rep1,8dBkS5FZcPQP3kPSS,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.6036057692307693,0.004807692307692308,0.0,0.004807692307692308,0.0,208,0.6036057692307693,0.13431607349774663,0.20384615384615384,0.6034130529527131,0.20483765526258446,0.024265902366863906,0.0,0.0,16,-0.333512443438914,-0.3332377296091678,0.25648673297503954,0.23783725815230342
trajectory_completion_compact__VALIDATION_6_T__Pr7XnW5PT2Fr5Wg6K__k0__rep1,Pr7XnW5PT2Fr5Wg6K,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.6168269230769231,0.014423076923076924,0.0,0.014423076923076924,0.0,208,0.6168269230769231,0.10745057863554029,0.31153846153846154,0.6155003813466986,0.3099803878840706,0.027065458579881657,0.0,0.0,16,-0.2701357466063349,-0.2687893363926525,0.22912150771848294,0.2123863624992825
trajectory_completion_compact__VALIDATION_6_T__EjwgHPWCGmGDiFNaK__k0__rep1,EjwgHPWCGmGDiFNaK,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.5129807692307693,0.009615384615384616,0.0,0.009615384615384616,0.0,208,0.5129807692307693,0.1400475075247872,0.13846153846153847,0.5118217476574417,0.1361952495096971,0.027862426035502957,0.0,0.0,16,-0.3583710407239819,-0.3550129465601887,0.32684995312956583,0.30085496342359896
trajectory_completion_compact__VALIDATION_6_T__nksA9bQGkMzbEzXmB__k0__rep1,nksA9bQGkMzbEzXmB,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.5348557692307693,0.0,0.0,0.0,0.0,208,0.5348557692307693,0.13548120427674867,0.13846153846153847,0.5350770865112225,0.1361952495096971,0.02085059171597633,0.0,0.0,16,-0.37220022624434385,-0.3700224642046839,0.31030115136406744,0.2851044669165649
trajectory_completion_compact__VALIDATION_6_T__JbBvp4oGtGfqAvYzK__k0__rep1,JbBvp4oGtGfqAvYzK,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.47475961538461536,0.004807692307692308,0.0,0.004807692307692308,0.0,208,0.47475961538461536,0.07413166897766568,0.3076923076923077,0.4746404445412944,0.3105251688821094,0.028663091715976332,0.0,0.0,16,-0.21575226244343892,-0.21760796277543487,0.3311283796290735,0.3021900088317911
trajectory_completion_compact__VALIDATION_6_T__4b6cXrHzX3uMEqs3v__k0__rep1,4b6cXrHzX3uMEqs3v,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.49783653846153847,0.009615384615384616,0.0,0.009615384615384616,0.0,208,0.49783653846153847,0.1067348297044663,0.21923076923076923,0.49779363695794293,0.2168228372194378,0.012917899408284025,0.0,0.0,16,-0.3031391402714932,-0.30285817748324,0.3249446854251768,0.29807314057493317
trajectory_completion_compact__VALIDATION_6_T__FAuuG8S2iw8wkGRnA__k0__rep1,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.8153846153846154,0.019230769230769232,0.0,0.019230769230769232,0.0,208,0.8153846153846154,0.07881096775863912,0.5615384615384615,0.8135963717585531,0.5649378949662236,0.017398298816568045,0.0,0.0,16,-0.14813348416289593,-0.14695867996359585,0.14115973837888787,0.1672894801256184
trajectory_completion_compact__VALIDATION_6_T__G6u4NFdFkW9ywDJXv__k0__rep1,G6u4NFdFkW9ywDJXv,VALIDATION_6_T,False,True,False,13,16,gpt_5_1_k0,0.6120192307692307,0.019230769230769232,0.0,0.019230769230769232,0.0,208,0.6120192307692308,0.06321155601319642,0.4269230769230769,0.6102228154281979,0.42819786445848773,0.028528106508875738,0.0,0.0,16,-0.17036199095022625,-0.1707888428851602,0.20819456941876074,0.18588506416683875
trajectory_completion_compact__VALIDATION_7_C__XqbLw9kk7tZwheTHS__k0__rep1,XqbLw9kk7tZwheTHS,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.5507894736842106,0.0,0.0,0.0,0.0,190,0.5507894736842105,0.0610061075004345,0.47,0.5504699248120302,0.46964285714285714,0.009343421052631579,5.105263157894737,1.0,19,-0.18552631578947365,-0.1832706766917293,0.3731829823955959,0.41879966178446976
trajectory_completion_compact__VALIDATION_7_C__SFohXkBYvScM7Y7rC__k0__rep1,SFohXkBYvScM7Y7rC,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.6044736842105263,0.0,0.0,0.0,0.0,190,0.6044736842105263,0.13584913010242095,0.35,0.6037593984962406,0.3482142857142857,0.02116973684210526,4.052631578947368,1.0,19,-0.4223684210526315,-0.42194548872180443,0.35173936687456636,0.39606019859921837
trajectory_completion_compact__VALIDATION_7_C__ohrCZLC8WuLcJCQRF__k0__rep1,ohrCZLC8WuLcJCQRF,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.5847368421052631,0.0,0.0,0.0,0.0,190,0.5847368421052631,0.22886144788249027,0.175,0.5849624060150376,0.17410714285714285,0.014599999999999998,4.052631578947368,1.0,19,-0.7340526315789474,-0.7350845864661653,0.42350096998316134,0.4645844984739355
trajectory_completion_compact__VALIDATION_7_C__f58BzbvBptcgqwLNK__k0__rep1,f58BzbvBptcgqwLNK,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.6573684210526316,0.0,0.0,0.0,0.0,190,0.6573684210526316,0.20519803285358418,0.24,0.6575187969924812,0.24285714285714285,0.011707894736842105,2.0,1.0,19,-0.6423157894736841,-0.6415037593984961,0.35327810207167737,0.39260690678742477
trajectory_completion_compact__VALIDATION_7_C__uERcGPrTeqKWLtmbJ__k0__rep1,uERcGPrTeqKWLtmbJ,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.7726315789473684,0.0,0.0,0.0,0.0,190,0.7726315789473684,0.07347338259627431,0.605,0.7718045112781955,0.60625,0.009510526315789474,3.0,1.0,19,-0.2171052631578947,-0.21893796992481201,0.18126109218031605,0.22365353889534503
trajectory_completion_compact__VALIDATION_7_C__GTH6GC6ib28Na4iSj__k0__rep1,GTH6GC6ib28Na4iSj,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.525,0.0,0.0,0.0,0.0,190,0.525,0.04842248281640732,0.43,0.5260808270676691,0.43214285714285716,0.00925394736842105,3.0,1.0,19,-0.14668421052631572,-0.14805451127819547,0.3935803988706627,0.4382844875634076
trajectory_completion_compact__VALIDATION_7_C__3BxNLPzWw2rpgPJPe__k0__rep1,3BxNLPzWw2rpgPJPe,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.3281578947368421,0.0,0.0,0.0,0.0,190,0.32815789473684215,0.12395044135200704,0.13,0.32767857142857143,0.12857142857142856,0.021198684210526314,2.1052631578947367,1.0,19,-0.4068947368421052,-0.40722744360902247,0.605297674860706,0.6514135154814061
trajectory_completion_compact__VALIDATION_7_C__wbfiYici7fRE6g98p__k0__rep1,wbfiYici7fRE6g98p,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.3573684210526316,0.0,0.0,0.0,0.0,190,0.35736842105263156,0.09684997107643825,0.17,0.35723684210526313,0.16607142857142856,0.01625,3.1578947368421053,1.0,19,-0.30252631578947364,-0.3032142857142857,0.5667469875225508,0.6125422383852752
trajectory_completion_compact__VALIDATION_7_C__t8Ss94ojpNP6xdGYh__k0__rep1,t8Ss94ojpNP6xdGYh,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.44026315789473686,0.0,0.0,0.0,0.0,190,0.44026315789473686,0.1342863562867224,0.21,0.4406484962406015,0.2125,0.008517105263157895,3.1052631578947367,1.0,19,-0.429157894736842,-0.4297556390977443,0.4999187813544792,0.544932318845665
trajectory_completion_compact__VALIDATION_7_C__XXp5gLR8saMAt2pbb__k0__rep1,XXp5gLR8saMAt2pbb,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.768157894736842,0.0,0.0,0.0,0.0,190,0.7681578947368422,0.1419711843104622,0.535,0.7679041353383459,0.5383928571428571,0.014448684210526317,2.9473684210526314,1.0,19,-0.4588421052631579,-0.4551879699248119,0.2402305429962396,0.27583014405197265
trajectory_completion_compact__VALIDATION_7_C__amLXh9uWHwWnDMAEJ__k0__rep1,amLXh9uWHwWnDMAEJ,VALIDATION_7_C,True,False,False,10,19,gpt_5_1_k0,0.46394736842105266,0.0,0.0,0.0,0.0,190,0.4639473684210526,0.2115953122762537,0.11,0.4641447368421052,0.11428571428571428,0.027019736842105263,3.0526315789473686,1.0,19,-0.687315789473684,-0.6856296992481202,0.5137183926958522,0.5570657211087416
trajectory_completion_compact__VALIDATION_7_T__Dykb225N5mCo3B33S__k0__rep1,Dykb225N5mCo3B33S,VALIDATION_7_T,True,True,False,10,19,gpt_5_1_k0,0.731842105263158,0.010526315789473684,0.0,0.010526315789473684,0.0,190,0.7318421052631578,0.04481571993689944,0.715,0.730968045112782,0.7116071428571429,0.03301710526315789,3.1052631578947367,1.0,19,0.01973684210526311,0.01897556390977443,0.141639713097689,0.1313500588603046
trajectory_completion_compact__VALIDATION_7_T__zrqNKi2yjqEnmQ8cK__k0__rep1,zrqNKi2yjqEnmQ8cK,VALIDATION_7_T,True,True,False,10,19,gpt_5_1_k0,0.6171052631578947,0.04736842105263158,0.0,0.04736842105263158,0.0,190,0.6171052631578947,0.12146383249296111,0.33,0.6147556390977443,0.3339285714285714,0.03580921052631579,2.526315789473684,1.0,19,-0.32731578947368417,-0.3184680451127819,0.29514260700989015,0.2874346689800426
trajectory_completion_compact__VALIDATION_7_T__w2fRGwjFfRK9WRdSw__k0__rep1,w2fRGwjFfRK9WRdSw,VALIDATION_7_T,True,True,False,10,19,gpt_5_1_k0,0.6868421052631579,0.005263157894736842,0.0,0.005263157894736842,0.0,190,0.6868421052631579,0.022195929351536338,0.675,0.6852913533834586,0.6741071428571429,0.027886842105263154,3.0,1.0,19,-0.025578947368420975,-0.024981203007518795,0.18880353337089648,0.17639609477170265
