record_id,treatment_code,case_group,game,role_slice,expected_payoff,data_source,variant,model
2859,TRU,AIR,Proposer,both,4.76530612244898,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2889,TRU,AIR,Proposer,both,4.724489795918367,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2956,TRP,AIR,Proposer,both,2.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2980,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2989,TRP,AIR,Proposer,both,2.6020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
299,TRU,AIR,Proposer,both,4.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
371,TRU,AIR,Proposer,both,4.704081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
385,TRU,AIR,Proposer,both,4.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
401,TRU,AIR,Proposer,both,2.204081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
41,TRU,AIR,Proposer,both,2.4591836734693877,human,demographic_only_row_resampled_seed_0,gpt-5-mini
438,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
446,TRU,AIR,Proposer,both,2.2142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
457,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
468,TRP,AIR,Proposer,both,2.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
485,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
510,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
539,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
587,TRU,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
722,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
77,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
780,TRP,AIR,Proposer,both,4.295918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
797,TRU,AIR,Proposer,both,2.295918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
82,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
935,TRU,AIR,Proposer,both,2.295918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
941,TRU,AIR,Proposer,both,4.76530612244898,human,demographic_only_row_resampled_seed_0,gpt-5-mini
942,TRP,AIR,Proposer,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
947,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
966,TRU,AIR,Proposer,both,2.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
972,TRP,AIR,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
999,TRU,AIR,Proposer,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1005,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1083,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1089,TRP,AIR,Responder,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
11,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1111,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1121,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1160,TRP,AIR,Responder,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1194,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1229,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1237,TRU,AIR,Responder,both,3.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1247,TRP,AIR,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1377,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1390,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1407,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1442,TRP,AIR,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1467,TRP,AIR,Responder,both,2.5510204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1494,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1535,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1541,TRU,AIR,Responder,both,7.408163265306122,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1557,TRU,AIR,Responder,both,7.408163265306122,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1586,TRP,AIR,Responder,both,6.438775510204081,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1594,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1596,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1618,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1638,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1671,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1741,TRP,AIR,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1743,TRU,AIR,Responder,both,7.408163265306122,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1760,TRP,AIR,Responder,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1782,TRP,AIR,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1828,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1831,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1842,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1924,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1934,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1938,TRP,AIR,Responder,both,2.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
198,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2017,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2065,TRU,AIR,Responder,both,2.9285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2103,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2145,TRU,AIR,Responder,both,7.408163265306122,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2159,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2166,TRP,AIR,Responder,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
218,TRU,AIR,Responder,both,7.408163265306122,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2250,TRP,AIR,Responder,both,1.4387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2284,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2310,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2360,TRP,AIR,Responder,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2376,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2406,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2410,TRP,AIR,Responder,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2419,TRP,AIR,Responder,both,6.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2443,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2444,TRP,AIR,Responder,both,6.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2445,TRP,AIR,Responder,both,2.9693877551020407,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2448,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2475,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2522,TRP,AIR,Responder,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2557,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
257,TRP,AIR,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2588,TRU,AIR,Responder,both,2.9183673469387754,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2599,TRU,AIR,Responder,both,7.408163265306122,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2644,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2686,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2713,TRP,AIR,Responder,both,2.4285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2718,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2738,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2763,TRP,AIR,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2823,TRP,AIR,Responder,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2857,TRP,AIR,Responder,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2859,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2889,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2956,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2980,TRP,AIR,Responder,both,2.5510204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2989,TRP,AIR,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
299,TRU,AIR,Responder,both,2.9285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
371,TRU,AIR,Responder,both,2.9285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
385,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
401,TRU,AIR,Responder,both,2.9591836734693877,human,demographic_only_row_resampled_seed_0,gpt-5-mini
41,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
438,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
446,TRU,AIR,Responder,both,2.9183673469387754,human,demographic_only_row_resampled_seed_0,gpt-5-mini
457,TRP,AIR,Responder,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
468,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
485,TRP,AIR,Responder,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
510,TRP,AIR,Responder,both,6.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
539,TRP,AIR,Responder,both,6.887755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
587,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
722,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
77,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
780,TRP,AIR,Responder,both,2.9693877551020407,human,demographic_only_row_resampled_seed_0,gpt-5-mini
797,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
82,TRP,AIR,Responder,both,6.438775510204081,human,demographic_only_row_resampled_seed_0,gpt-5-mini
935,TRU,AIR,Responder,both,2.9285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
941,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
942,TRP,AIR,Responder,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
947,TRP,AIR,Responder,both,3.1122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
966,TRU,AIR,Responder,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
972,TRP,AIR,Responder,both,1.4387755102040816,human,demographic_only_row_resampled_seed_0,gpt-5-mini
999,TRU,AIR,Responder,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1005,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1083,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1089,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
11,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1111,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1121,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1160,TRP,AIR,Sender,no,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1194,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1229,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1237,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1247,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1377,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1390,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1407,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1442,TRP,AIR,Sender,no,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1467,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1494,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1535,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1541,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1557,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1586,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1594,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1596,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1618,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1638,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1671,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1741,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1743,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1760,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1782,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1828,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1831,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1842,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1924,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1934,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1938,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
198,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2017,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2065,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2103,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2145,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2159,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2166,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
218,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2250,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2284,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2310,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2360,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2376,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2406,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2410,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2419,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2443,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2444,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2445,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2448,TRP,AIR,Sender,no,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2475,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2522,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2557,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
257,TRP,AIR,Sender,no,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2588,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2599,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2644,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2686,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2713,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2718,TRP,AIR,Sender,no,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2738,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2763,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2823,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2857,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2859,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2889,TRU,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2956,TRP,AIR,Sender,no,5.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2980,TRP,AIR,Sender,no,5.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2989,TRP,AIR,Sender,no,5.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
299,TRU,AIR,Sender,no,6.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
