sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
161,33,1,mm_individual_demo_033_01_ab,mm_individual_demo_033_01,4wYxfmXe59xhYWtAj,-1748388566_8326730674076068.0,8326730674076070,4,1de59853b82d8b8ffeb21679ff2e677d,14644,stay,swerve,left,right,stay,swerve,B,swerve,MEX,MEX,18,bachelor,male,15000,0.67,0,Gender,Gender,Female,1,791,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 18
Gender: Male
Education: Bachelor degree
Annual income: $15,001-$25,000
Political views: 0.67 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: MEX

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
162,33,2,mm_individual_demo_033_02_ab,mm_individual_demo_033_02,6k84sNzL7y2HPR6gi,-1807210319_6726101186779356.0,6726101186779360,13,1de59853b82d8b8ffeb21679ff2e677d,14644,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,45,bachelor,male,above100000,0.5,1,Gender,Gender,Female,1,789,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 45
Gender: Male
Education: Bachelor degree
Annual income: Over $100,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
163,33,3,mm_individual_demo_033_03_ab,mm_individual_demo_033_03,8dCJJppxhvQ6tLDMz,-1268146115_1440349514828258.0,1440349514828260,13,1de59853b82d8b8ffeb21679ff2e677d,14644,stay,swerve,left,right,stay,swerve,A,stay,GBR,GBR,22,college,female,10000,0.76,0,Gender,Gender,Female,1,794,199,227,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Female
Education: Attended college
Annual income: $10,001-$15,000
Political views: 0.76 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: GBR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
164,33,4,mm_individual_demo_033_04_ab,mm_individual_demo_033_04,cHGp65LYhLmxBb5XX,-811943762_4262627450726579.0,4262627450726580,5,1de59853b82d8b8ffeb21679ff2e677d,14644,swerve,stay,left,right,swerve,stay,A,swerve,RUS,RUS,40,underHigh,others,above100000,0.5,0.5,Gender,Gender,Female,1,807,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 40
Gender: others
Education: Less than a high school diploma
Annual income: Over $100,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead through the crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
165,33,5,mm_individual_demo_033_05_ab,mm_individual_demo_033_05,oZaiYdnqxMxSGujcv,-1964674121_3012561044949400.0,3012561044949400,2,1de59853b82d8b8ffeb21679ff2e677d,14644,swerve,stay,left,right,swerve,stay,A,swerve,USA,USA,28,bachelor,male,50000,0.29,0.86,Gender,Gender,Female,1,791,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 28
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.29 on a conservative (0) to progressive (1) scale
Religiosity: 0.86 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead through the crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
166,34,1,mm_individual_demo_034_01_ab,mm_individual_demo_034_01,37mFagkBND7vFE2i5,945622925_138000416608260.0,138000416608260,1,1f19e7f9ae9fcb941276e4822b3b3a68,14631,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,19,underHigh,male,under5000,0.5,0,Gender,Gender,Male,1,820,205,235,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Male
Education: Less than a high school diploma
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 male doctor.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female doctor.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
167,34,2,mm_individual_demo_034_02_ab,mm_individual_demo_034_02,4MwSNAWy3eq3oRLdb,-563173123_7820413808334018.0,7820413808334020,8,1f19e7f9ae9fcb941276e4822b3b3a68,14631,stay,swerve,left,right,stay,swerve,A,stay,BRA,BRA,30,graduate,female,under5000,0.9,0.17,Gender,Gender,Male,1,806,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Female
Education: Graduate degree
Annual income: Under $5,000
Political views: 0.90 on a conservative (0) to progressive (1) scale
Religiosity: 0.17 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 male doctor.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female doctor.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
168,34,3,mm_individual_demo_034_03_ab,mm_individual_demo_034_03,hKZiPrFM5rAobso9P,-1587149488_9821879318291166.0,9821879318291170,6,1f19e7f9ae9fcb941276e4822b3b3a68,14631,swerve,stay,left,right,swerve,stay,B,stay,DEU,DEU,50,graduate,male,80000,0.89,0,Gender,Gender,Male,1,808,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 50
Gender: Male
Education: Graduate degree
Annual income: $80,001-$100,000
Political views: 0.89 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 female doctor.
(B) Continue ahead through the crossing. The following pedestrians die: 1 male doctor.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
169,34,4,mm_individual_demo_034_04_ab,mm_individual_demo_034_04,m7LbSW8MpvsDPM29y,-1919598346_3470583101885811.0,3470583101885810,8,1f19e7f9ae9fcb941276e4822b3b3a68,14631,stay,swerve,left,right,stay,swerve,B,swerve,PRT,PRT,20,graduate,female,15000,0.5,0.5,Gender,Gender,Male,1,809,203,232,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Female
Education: Graduate degree
Annual income: $15,001-$25,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: PRT

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 male doctor.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female doctor.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
170,34,5,mm_individual_demo_034_05_ab,mm_individual_demo_034_05,y6E8MfCWQnjyTb8vG,-513918396_1420347383856504.0,1420347383856500,2,1f19e7f9ae9fcb941276e4822b3b3a68,14631,stay,swerve,left,right,stay,swerve,B,swerve,HUN,HUN,19,college,male,under5000,0.72,0,Gender,Gender,Male,1,805,202,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Male
Education: Attended college
Annual income: Under $5,000
Political views: 0.72 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: HUN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 male doctor.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female doctor.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
171,35,1,mm_individual_demo_035_01_ab,mm_individual_demo_035_01,2t9knvjYReQG2NgEK,2009499193_7147646586316659.0,7147646586316660,9,bb91b89f765765ce0982a3c621ee1d99,14626,stay,swerve,left,right,stay,swerve,A,stay,JPN,JPN,18,high,male,under5000,0,1,Gender,Gender,Male,1,792,198,227,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 18
Gender: Male
Education: High school diploma
Annual income: Under $5,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 1.00 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
172,35,2,mm_individual_demo_035_02_ab,mm_individual_demo_035_02,EbrQkRB76p5eeiB3B,-2055011833_2055826411305166.0,2055826411305170,11,bb91b89f765765ce0982a3c621ee1d99,14626,stay,swerve,left,right,stay,swerve,B,swerve,SGP,SGP,19,others,female,under5000,0.5,0.18,Gender,Gender,Male,1,781,196,224,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Female
Education: others
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.18 on a not religious (0) to very religious (1) scale
Country: SGP

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
173,35,3,mm_individual_demo_035_03_ab,mm_individual_demo_035_03,j7YgTqTQR4Jfjjbci,1582904175_3143689626711414.0,3143689626711410,10,bb91b89f765765ce0982a3c621ee1d99,14626,swerve,stay,left,right,swerve,stay,B,stay,ITA,ITA,19,high,female,10000,0.65,0.29,Gender,Gender,Male,1,797,200,228,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Female
Education: High school diploma
Annual income: $10,001-$15,000
Political views: 0.65 on a conservative (0) to progressive (1) scale
Religiosity: 0.29 on a not religious (0) to very religious (1) scale
Country: ITA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
174,35,4,mm_individual_demo_035_04_ab,mm_individual_demo_035_04,nmuwZX5gqpmwkN9eN,595227670_1801506124545619.0,1801506124545620,10,bb91b89f765765ce0982a3c621ee1d99,14626,swerve,stay,left,right,swerve,stay,A,swerve,CZE,CZE,21,college,male,under5000,0.54,0,Gender,Gender,Male,1,789,198,226,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 21
Gender: Male
Education: Attended college
Annual income: Under $5,000
Political views: 0.54 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: CZE

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini,individual_demographic_ab_no_logprobs_v1,False
