StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-14 15:54:20,2021-10-14 15:57:28,IP Address,82.16.206.105,100,187,True,2021-10-14 15:57:28,R_cumglLmibwdqs13,,,,,50.9468994140625,-1.41119384765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.507,1.507,1.514,1,2,0.829,0.829,0.837,1,7,2.063,2.063,2.073,1,8,7.808,7.808,7.814,1,Not at all,1.796,1.796,1.701,1,2,4.424,4.424,4.431,1,7,3.683,3.683,3.697,1,7,1.188,1.188,1.195,1,Not at all,0.843,0.843,0.849,1,2,1.129,1.129,1.135,1,6,1.861,1.861,1.87,1,6,14.058,14.058,14.065,1,Not at all,1.38,1.38,1.387,1,2,1.724,1.724,1.73,1,6,1.224,1.224,1.231,1,5,3.541,3.541,3.55,1,61295df3536bbe9ac495000e,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
2021-10-14 15:54:38,2021-10-14 15:57:45,IP Address,2.99.73.162,100,187,True,2021-10-14 15:57:45,R_bfQnK2CrrWlGwF3,,,,,55.8802947998046875,-4.3054962158203125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.122,2.122,2.139,1,Extremely,2.323,2.323,2.338,1,Extremely,1.709,8.24,8.253,3,8,1.717,1.717,1.732,1,Extremely,2.639,2.639,2.657,1,7,2.108,2.108,2.129,1,Extremely,2.412,2.412,2.428,1,8,3.19,3.19,3.101,1,6,1.885,1.885,1.802,1,8,5.272,5.272,5.29,1,6,3.138,3.138,3.155,1,3,2.331,2.331,2.348,1,6,2.095,2.095,2.001,1,6,2.921,2.921,2.936,1,3,1.413,1.413,1.431,1,4,2.566,2.566,2.582,1,60fd2ac057cabc293d69bc57,0,0,0,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 15:54:44,2021-10-14 15:59:18,IP Address,84.71.125.97,100,274,True,2021-10-14 15:59:19,R_1Cx8y942f4U46T0,,,,,51.511993408203125,0.007598876953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.089,2.089,2.098,1,Extremely,2.398,2.398,2.407,1,7,4.52,4.52,4.528,1,Extremely,2.644,2.644,2.652,1,Extremely,2.865,2.865,2.873,1,Extremely,4.471,4.471,4.479,1,8,3.035,3.035,3.045,1,7,5.087,5.087,5.097,1,8,1.903,1.903,2.012,1,8,6.337,6.337,6.346,1,8,2.911,2.911,2.92,1,5,2.725,2.725,2.734,1,8,7.056,7.056,7.071,1,7,4.147,4.147,4.156,1,7,4.784,4.784,4.795,1,4,6.636,6.636,6.645,1,6156e9714a6862c4a7067cf8,0,0,0,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 15:58:37,2021-10-14 16:01:21,IP Address,109.249.185.102,100,163,True,2021-10-14 16:01:21,R_27qxz23h1tKJZJj,,,,,51.4091033935546875,-0.3090972900390625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,2.377,2.377,2.437,1,5,1.945,4.194,4.252,3,6,1.047,2.562,2.615,2,8,1.147,2.633,2.699,2,Not at all,1.11,1.11,1.166,1,3,1.36,3.091,3.147,3,6,0.809,3.212,3.281,2,7,1.101,2.086,2.152,2,Not at all,1.447,1.447,1.512,1,3,1.056,1.491,1.55,2,5,1.076,5.818,5.878,3,6,0.987,2.189,2.262,2,Not at all,1.96,2.211,2.273,2,3,2.071,4.562,4.619,2,3,1.049,2.247,2.201,2,5,2.01,3.791,3.85,2,615948751c9f4e7d93db2a77,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
2021-10-14 15:57:23,2021-10-14 16:03:16,IP Address,85.255.234.84,100,353,True,2021-10-14 16:03:16,R_1eOUTtHuGZMyulU,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,7,7,5,5,0,20,10,10,Extremely,0.931,2.089,2.001,3,Extremely,1.416,3.609,3.637,5,7,0.777,5.64,5.669,5,6,0.184,4.011,4.041,7,Extremely,0.885,1.713,1.736,2,8,0.927,2.777,2.701,4,8,0.782,1.862,1.892,3,7,0.886,4.696,4.719,4,Extremely,1.924,2.929,2.955,3,7,0.999,2.4,2.527,4,5,0.923,3.62,3.647,5,6,0.58,9.307,9.331,10,8,0.763,2.442,2.465,5,7,0.811,2.999,3.03,5,4,0.866,26.932,26.852,8,4,0.769,2.617,2.652,4,59d68f1a50f88f000161ea02,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 15:59:23,2021-10-14 16:03:57,IP Address,86.183.246.103,100,273,True,2021-10-14 16:03:57,R_1Q01UAmypS1z6Y2,,,,,53.3123016357421875,-1.3394012451171875,anonymous,EN,"Read, understood and approved",5,5,0,20,5,5,5,0,0,20,10,10,5,1.967,8.501,8.726,5,7,2.498,4.1,4.356,3,8,2.811,6.286,6.378,5,Extremely,2.176,3.9,4.166,3,5,2.5,3.501,3.749,2,6,1.472,2.738,2.826,3,8,1.382,2.701,2.92,3,7,1.314,6.501,6.736,4,3,2.1,3.025,3.015,3,7,4.203,7.301,7.545,4,5,2.557,4.4,4.677,3,8,2.079,4.097,4.18,3,2,4.251,4.694,4.788,2,2,2.179,2.5,2.789,2,5,1.801,3.101,3.31,3,Not at all,1.761,2.001,2.23,2,6108f502ec4a82fd734d6e50,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 16:01:23,2021-10-14 16:04:03,IP Address,85.255.232.147,100,159,True,2021-10-14 16:04:04,R_2tziXmrDe0nipQ4,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,0.812,1.747,1.796,2,7,4.169,6.062,6.111,3,7,0.786,2.009,2.067,2,Extremely,4.001,5.661,5.717,3,6,1.039,2.4,2.553,2,3,0.831,2.226,2.28,2,7,1.704,2.955,2.901,2,6,2.695,3.898,3.946,2,Not at all,1.08,1.499,1.551,2,6,0.823,2.019,2.072,2,5,0.675,1.53,1.578,2,6,2.022,3.785,3.835,3,Not at all,0.9,1.277,1.333,2,Not at all,2.267,3.984,4.04,3,3,1.009,1.603,1.651,2,2,0.795,2.54,2.6,2,6158a0e82fe530183cc203e5,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
2021-10-14 16:02:08,2021-10-14 16:05:33,IP Address,188.210.213.93,100,205,True,2021-10-14 16:05:33,R_12nzOPqV5pnEFTz,,,,,53.48089599609375,-2.237396240234375,anonymous,EN,"Read, understood and approved",5,1,0,20,10,10,5,5,0,20,10,10,7,1.354,1.354,1.374,1,8,1.268,1.268,1.291,1,6,1.375,1.375,1.397,1,7,1.144,1.144,1.162,1,6,1.133,1.133,1.154,1,6,2.62,2.62,2.641,1,8,2.54,2.54,2.563,1,6,1.673,1.673,1.694,1,6,1.293,1.293,1.201,1,5,1.592,1.592,1.505,1,7,6.254,6.254,6.277,1,6,1.296,1.296,1.317,1,6,1.095,1.095,1.115,1,6,1.126,1.126,1.147,1,6,2.301,2.301,2.422,1,5,1.176,1.176,1.197,1,53617d89fdf99b715bb0e2a8,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 15:47:37,2021-10-14 16:07:56,IP Address,86.149.140.33,100,1218,True,2021-10-14 16:07:56,R_12JYZTYumEUIM1G,,,,,52.036102294921875,-0.7006072998046875,anonymous,EN,"Read, understood and approved",5,5,0,10,7,7,5,5,0,20,10,10,7,1.562,3.08,3.001,3,7,4.603,6.337,6.375,3,6,1.125,2.895,2.931,3,5,1.824,4.179,4.1,3,6,1.62,2.764,2.7,2,7,0.224,4.123,4.174,5,6,1.539,3.576,3.501,4,6,1.526,2.654,2.699,2,5,2.046,3.558,3.6,2,6,51.18,52.265,52.297,2,6,1.641,455.417,455.464,4,5,2.176,3.459,3.401,2,5,1.201,9.436,9.471,3,5,3.695,4.973,4.901,2,4,1.652,4.415,4.447,3,4,2.815,5.894,5.8,3,5f44088c22717b701b526c9f,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 16:05:46,2021-10-14 16:08:52,IP Address,82.132.237.244,100,186,True,2021-10-14 16:08:52,R_3jTl7b6LFXhQhe5,,,,,52.5189971923828125,-1.909393310546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.301,4.013,4.034,5,6,1.792,3.388,3.3,4,6,1.484,3.345,3.373,4,8,1.557,3.217,3.238,4,Not at all,1.017,1.297,1.328,2,3,1.841,2.201,2.432,2,6,11.497,13.3,13.525,3,4,2.327,7.828,7.858,4,Not at all,2.052,2.301,2.439,2,3,1.691,3.396,3.425,3,5,1.026,3.867,3.895,4,8,1.306,2.738,2.759,3,Not at all,0.447,3.645,3.671,3,4,1.23,2.9,3.075,3,4,1.077,2.4,2.526,3,5,1.681,3.636,3.662,4,616438b6004d86664c8e4a7d,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 16:04:39,2021-10-14 16:09:00,IP Address,82.10.243.224,100,260,True,2021-10-14 16:09:00,R_sAsOnDjJmAQ0CcN,,,,,52.585205078125,-0.235992431640625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.63,3.337,3.396,2,7,1.635,5.136,5.195,3,7,1.616,3.892,3.965,3,6,1.575,4.134,4.101,2,3,3.446,16.58,16.653,2,8,1.716,3.65,3.601,3,5,1.89,4.365,4.424,2,7,0.187,8.07,8.134,5,3,3.315,4.924,4.984,3,4,1.625,4.083,4.157,3,5,2.405,4.188,4.251,3,4,1.464,3.591,3.658,3,2,2.834,2.834,2.895,1,2,2.451,2.451,2.524,1,3,2.069,3.652,3.723,3,3,5.448,9.741,9.701,2,58710ffcec49b50001590603,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 16:07:53,2021-10-14 16:10:03,IP Address,80.0.186.252,100,129,True,2021-10-14 16:10:03,R_3nib9zpZ35QRRl0,,,,,53.6875,-1.6262969970703125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,4,0.854,1.949,1.912,2,8,1.001,2.445,2.51,3,7,0.626,1.685,1.753,2,7,0.745,2.248,2.324,3,7,0.761,1.569,1.509,2,7,0.909,2.279,2.352,3,6,0.836,2.952,2.909,2,6,0.907,2.108,2.171,3,7,2.003,3.617,3.683,3,6,0.365,3.529,3.596,3,6,1.202,2.644,2.606,3,5,0.877,1.595,1.66,2,3,0.628,1.177,1.111,2,4,0.924,2.241,2.31,3,6,0.609,3.863,3.819,4,4,0.83,1.565,1.629,2,6159bd77003d659cd075a83c,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,4
2021-10-14 16:09:26,2021-10-14 16:11:45,IP Address,31.52.74.174,100,138,True,2021-10-14 16:11:45,R_33frkVx6rSJW125,,,,,52.0625,-1.3428955078125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.299,3.683,3.745,3,8,0.717,2.316,2.376,3,Extremely,0.939,1.772,1.838,2,Extremely,1.742,4.202,4.272,4,7,0.995,3.187,3.247,2,7,1.11,2.236,2.295,2,7,1.003,2.532,2.593,2,5,1.001,3.592,3.653,3,2,1.221,5.399,5.465,2,7,1.046,3.591,3.651,3,2,1.882,3.382,3.443,2,2,1.5,2.826,2.885,2,Not at all,2.483,2.483,2.54,1,2,1.256,2.513,2.574,2,Not at all,1.575,1.575,1.637,1,Not at all,1.856,2.097,2.162,2,5c4986cdec38be0001b1dd96,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 15:53:29,2021-10-14 16:12:27,IP Address,82.132.244.216,100,1138,True,2021-10-14 16:12:27,R_3FIpkZ7W9GulLTe,,,,,53.4915924072265625,-2.3009033203125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,10,15,15,10,10,8,0.645,288.098,288.125,7,Extremely,0.337,0.804,0.832,2,Extremely,7.891,9.416,9.448,3,Extremely,0.607,1.795,1.817,3,3,0.574,6.495,6.532,10,Extremely,0.588,1.401,1.434,3,7,0.054,1.117,1.15,3,8,0.59,1.347,1.375,3,Extremely,0.264,4.781,4.829,5,7,0.529,1.527,1.557,3,8,1.928,3.115,3.144,3,6,0.664,1.518,1.549,3,7,0.673,2.191,2.1,3,6,0.589,1.681,1.611,3,Extremely,1.107,2.019,2.049,3,6,1.571,3.259,3.282,3,60e7269c513487cea2678599,0,0,0,1,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 16:09:57,2021-10-14 16:12:34,IP Address,82.132.237.177,100,157,True,2021-10-14 16:12:34,R_3kiarWMSVrd0Gk3,,,,,52.5189971923828125,-1.909393310546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Not at all,1.76,2.13,2.202,2,2,1.585,1.913,1.983,2,7,1.119,2.878,2.939,3,5,1.128,2.645,2.6,2,Not at all,1.182,1.439,1.401,2,2,1.121,2.153,2.216,2,3,1.245,2.797,2.845,2,5,4.316,5.66,5.722,2,Not at all,1.869,2.189,2.262,2,2,1.238,4.658,4.728,2,4,1.322,2.866,2.932,3,4,1.148,1.982,2.052,2,Not at all,0.909,1.186,1.249,2,Not at all,1.116,1.801,1.864,2,5,1.709,3.537,3.5,2,2,2.523,3.797,3.866,2,614af433c9e63d38817c43dd,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
2021-10-14 16:09:43,2021-10-14 16:13:16,IP Address,95.144.190.238,100,212,True,2021-10-14 16:13:16,R_p4u402njjgRCnId,,,,,53.01690673828125,-2.2368927001953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,7.693,7.693,7.601,1,8,3.237,3.237,3.258,1,8,2.385,2.385,2.302,1,8,9.312,9.312,9.324,1,7,2.036,2.036,2.054,1,7,3.908,3.908,3.928,1,6,1.954,1.954,1.977,1,7,6.653,6.653,6.673,1,4,2.298,2.298,2.324,1,6,4.283,4.283,4.306,1,4,3.388,3.388,3.314,1,6,1.934,1.934,1.959,1,5,2.03,2.03,2.05,1,6,4.108,4.108,4.126,1,4,2.144,2.144,2.164,1,4,2.677,2.677,2.698,1,603e2035a82afdd77cc17f58,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 16:13:52,2021-10-14 16:19:25,IP Address,93.96.20.225,100,333,True,2021-10-14 16:19:26,R_248K9FY2iKgpZsb,,,,,53.552001953125,-1.4871978759765625,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,1.336,5.129,5.19,3,8,1.183,3.508,3.58,3,7,0.997,2.855,2.801,2,7,1.216,10.97,11.036,5,7,0.943,3.827,3.89,2,5,1.054,2.089,2.15,2,5,1.014,2.033,2.094,2,7,0.882,2.5,2.562,2,5,0.869,3.885,3.947,3,5,1.257,3.432,3.495,2,7,0.985,2.75,2.701,2,5,0.97,2.555,2.625,2,6,0.97,5.445,5.4,3,5,3.429,7.287,7.356,3,4,1.003,3.988,4.048,2,3,2.449,4.851,4.802,3,61620ac8e2bd527aac44a634,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 16:17:09,2021-10-14 16:20:02,IP Address,82.23.221.88,100,172,True,2021-10-14 16:20:02,R_bPkjbMECuprYcJH,,,,,55.8473052978515625,-4.1824951171875,anonymous,EN,"Read, understood and approved",8,8,0,10,7,7,5,5,0,20,10,10,7,1.897,1.897,1.801,1,7,1.901,1.901,2.008,1,7,2.429,2.429,2.434,1,6,2.942,2.942,2.947,1,6,1.76,1.76,1.765,1,6,3.47,3.47,3.475,1,6,1.981,1.981,1.986,1,6,6.766,6.766,6.773,1,7,6.332,6.332,6.337,1,7,2.396,2.396,2.4,1,4,3.319,3.319,3.324,1,3,1.645,1.645,1.65,1,7,2.446,2.446,2.452,1,5,2.424,2.424,2.431,1,4,2.5,2.5,2.609,1,2,1.043,1.043,1.047,1,6161e9289e5e2f9c0840f65f,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 16:15:21,2021-10-14 16:21:28,IP Address,213.205.197.47,100,366,True,2021-10-14 16:21:28,R_3gZ6J8Ma4vCN6ju,,,,,53.495697021484375,-2.0879974365234375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,5.804,8.093,8.153,2,7,1.593,3.839,3.898,2,6,3.193,9.035,9.095,4,6,0.183,7.032,7.088,4,8,7.725,10.439,10.498,3,7,1.57,3.559,3.617,2,6,1.455,6.864,6.92,4,5,1.318,3.564,3.623,2,5,1.646,3.594,3.659,2,7,1.599,5.911,5.969,3,5,1.959,5.006,5.063,2,5,1.93,4.983,5.048,2,7,2.188,4.212,4.258,2,7,1.45,4.488,4.547,2,3,1.132,3.379,3.442,2,3,2.225,7.309,7.372,3,61307c9877034eb12a7e21e5,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 16:22:16,2021-10-14 16:25:44,IP Address,82.15.152.107,100,207,True,2021-10-14 16:25:44,R_3Ho7cMITIbWVkXc,,,,,54.640106201171875,-1.2335968017578125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.128,2.458,2.502,2,Extremely,0.901,2.131,2.18,3,Extremely,0.949,1.768,1.701,2,8,1.096,3.028,3.07,3,7,1.613,3.814,3.86,3,6,1.182,2.178,2.244,3,Extremely,1.453,3.123,3.171,2,7,3.007,7.304,7.353,4,3,1.253,2.315,2.362,2,3,1.409,3.987,3.901,4,6,2.825,4.465,4.401,2,3,0.97,2.501,2.547,2,Not at all,1.296,1.821,1.862,2,5,1.297,2.526,2.591,3,4,1.181,2.452,2.494,2,3,0.805,2.604,2.645,3,5f98391806e2bc0b6d557b1b,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 16:32:31,2021-10-14 16:36:05,IP Address,86.151.197.197,100,213,True,2021-10-14 16:36:05,R_2S99xsLRXa3AupF,,,,,50.9783935546875,0.104400634765625,anonymous,EN,"Read, understood and approved",5,5,0,20,7,7,5,5,0,20,10,10,8,1.531,1.531,1.552,1,Extremely,3.638,3.638,3.658,1,Extremely,1.263,1.263,1.281,1,Extremely,1.677,1.677,1.693,1,7,1.127,1.127,1.146,1,8,1.372,1.372,1.388,1,6,0.96,1.174,1.192,2,7,3.854,3.854,3.871,1,6,1.493,1.493,1.401,1,4,1.59,1.59,1.502,1,4,2.045,2.045,2.063,1,4,1.338,1.338,1.354,1,5,3.349,3.349,3.368,1,4,1.538,1.538,1.557,1,5,5.309,5.309,5.329,1,3,1.173,1.173,1.192,1,615784b2091a62697360d0da,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 16:33:18,2021-10-14 16:42:15,IP Address,92.40.191.110,100,537,True,2021-10-14 16:42:15,R_2tmsuESEPbMHmlo,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,5,10,0,Extremely,0.751,2.564,2.64,2,Extremely,1.471,2.791,2.858,2,Extremely,0.796,2.512,2.573,2,Extremely,0.71,2.048,2,2,Extremely,0.929,2.175,2.251,2,Extremely,2.265,3.389,3.455,2,Extremely,0.848,2.461,2.526,2,Extremely,0.744,1.957,2.023,2,Extremely,0.707,1.97,2.032,2,Extremely,0.825,2.009,2.075,2,Extremely,0.65,1.971,2.042,2,Extremely,3.07,5.978,6.051,3,Extremely,0.936,2.186,2.249,2,Extremely,0.787,2.019,2.086,2,Extremely,2.39,4.14,4.101,2,Extremely,0.8,2.074,2.133,2,60b3ded5abbe2124a40638e4,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 16:39:48,2021-10-14 16:43:56,IP Address,88.98.219.139,100,248,True,2021-10-14 16:43:56,R_1LbPjcKniM2dAHm,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.88,2.212,2.28,3,8,6.514,7.266,7.203,2,8,0.889,2.211,2.279,2,8,0.802,1.708,1.777,2,Extremely,0.978,1.874,1.946,3,7,1.296,2.062,2.006,2,6,0.766,1.699,1.763,2,7,4.4,5.412,5.483,2,Extremely,1.809,3.025,3.092,2,6,20.782,71.598,71.668,7,6,1.925,5.444,5.507,5,6,2.906,6.434,6.507,4,5,0.74,1.807,1.98,2,5,0.915,1.656,1.717,2,4,0.826,1.676,1.75,2,4,1.667,2.607,2.679,2,615473f93a61f4883d5b5af1,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 16:43:43,2021-10-14 16:46:38,IP Address,176.251.200.220,100,175,True,2021-10-14 16:46:39,R_1H76ahq6Iv1s9jt,,,,,52.1811065673828125,-2.8000946044921875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,0.951,1.601,1.797,2,8,1.018,2.092,2.142,3,Extremely,2.827,4.301,4.484,4,Extremely,1.127,3.334,3.381,3,7,1.695,9.058,9.002,6,Extremely,0.769,1.6,1.778,2,8,0.877,2.113,2.166,3,7,1.462,3.686,3.6,4,8,9.989,11.548,11.594,3,6,3.045,4.206,4.252,3,7,1.046,2.749,2.798,3,7,0.944,1.8,2.011,3,7,1.115,2.188,2.1,3,8,0.763,1.7,1.866,2,6,0.961,4.117,4.167,5,7,1.215,2.397,2.445,3,6159a044cae3037ed9d75498,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 16:45:19,2021-10-14 16:50:22,IP Address,88.104.196.52,100,302,True,2021-10-14 16:50:22,R_3aDDJuGwDiKUE4V,,,,,52.9994049072265625,-1.131805419921875,anonymous,EN,"Read, understood and approved",5,15,0,20,10,10,5,5,0,20,10,10,6,4.208,7.168,7.226,3,6,2.773,4.139,4.195,3,7,1.739,3.19,3.252,2,Extremely,2.265,3.641,3.7,3,Not at all,2.047,2.047,2.002,1,Not at all,1.565,1.565,1.627,1,4,8.978,11.486,11.545,3,Extremely,2.165,3.646,3.601,2,4,3.501,4.359,4.416,2,4,1.531,1.95,1.901,2,5,1.882,2.939,3,2,5,2.961,4.298,4.351,2,Not at all,3.737,4.515,4.574,2,4,2.238,2.689,2.749,2,3,2.823,3.357,3.3,2,3,4.759,6.694,6.757,2,6151b3079d837c7cd5c80d8c,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 16:39:47,2021-10-14 16:51:19,IP Address,5.67.244.57,100,692,True,2021-10-14 16:51:20,R_3I6OkgNCQi9Yrb8,,,,,53.563507080078125,-2.223907470703125,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,0,10,0,15,5,5,8,1.839,2.21,2.232,2,Extremely,0.986,3.207,3.229,3,2,1.016,1.88,1.904,2,6,1.263,2.252,2.273,2,7,1.718,2.085,2.002,2,7,1.197,2.326,2.347,2,6,1.441,2.96,2.983,3,8,0.98,2.054,2.075,2,Extremely,0.695,1.467,1.489,2,6,1.926,2.295,2.215,2,4,1.455,3.085,3.003,3,7,1.4,2.466,2.488,2,Extremely,1.093,3.625,3.644,4,8,0.871,1.833,1.854,2,Extremely,0.8,1.746,1.767,2,7,1.82,2.334,2.355,2,5ef6a9ca5820823ab34f2bd3,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 16:52:42,2021-10-14 16:56:20,IP Address,94.193.133.18,100,217,True,2021-10-14 16:56:20,R_27KhiKP6Q77sP6X,,,,,53.115997314453125,-3.039703369140625,anonymous,EN,"Read, understood and approved",5,5,2,10,10,10,10,0,0,20,10,10,Not at all,1.187,1.187,1.253,1,Not at all,3.203,3.203,3.262,1,7,1.692,2.723,2.787,2,7,1.124,2.523,2.58,2,Not at all,1.62,1.893,1.954,2,Not at all,2.321,3.457,3.52,2,7,1.225,9.299,9.365,3,8,1.052,2.47,2.532,2,Not at all,3.65,3.65,3.602,1,2,1.001,2.707,2.775,2,6,1.419,2.386,2.444,2,7,1.792,2.772,2.831,2,Not at all,2.88,3.321,3.382,2,Not at all,1.215,1.215,1.289,1,6,1.1,2.736,2.795,2,5,1.537,2.188,2.26,2,6147f9a7bad5461dcef424f5,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
