custom_id,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension
two_stage_trust_punishment_y2hgu__e4_a_95,E4__A__95,E4__A__95,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_983,E4__A__983,E4__A__983,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_988,E4__A__988,E4__A__988,E4_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,hidden,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1033,E4__A__1033,E4__A__1033,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_114,E4__A__114,E4__A__114,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1196,E4__A__1196,E4__A__1196,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1236,E4__A__1236,E4__A__1236,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1254,E4__A__1254,E4__A__1254,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1274,E4__A__1274,E4__A__1274,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1346,E4__A__1346,E4__A__1346,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1427,E4__A__1427,E4__A__1427,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1538,E4__A__1538,E4__A__1538,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1578,E4__A__1578,E4__A__1578,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1586,E4__A__1586,E4__A__1586,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1679,E4__A__1679,E4__A__1679,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1709,E4__A__1709,E4__A__1709,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1712,E4__A__1712,E4__A__1712,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_188,E4__A__188,E4__A__188,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1883,E4__A__1883,E4__A__1883,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1890,E4__A__1890,E4__A__1890,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1961,E4__A__1961,E4__A__1961,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_1993,E4__A__1993,E4__A__1993,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_203,E4__A__203,E4__A__203,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2031,E4__A__2031,E4__A__2031,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2067,E4__A__2067,E4__A__2067,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2073,E4__A__2073,E4__A__2073,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2078,E4__A__2078,E4__A__2078,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2152,E4__A__2152,E4__A__2152,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2174,E4__A__2174,E4__A__2174,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2185,E4__A__2185,E4__A__2185,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2305,E4__A__2305,E4__A__2305,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2351,E4__A__2351,E4__A__2351,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2384,E4__A__2384,E4__A__2384,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2412,E4__A__2412,E4__A__2412,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2432,E4__A__2432,E4__A__2432,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2456,E4__A__2456,E4__A__2456,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_2563,E4__A__2563,E4__A__2563,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_286,E4__A__286,E4__A__286,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_299,E4__A__299,E4__A__299,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_386,E4__A__386,E4__A__386,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_407,E4__A__407,E4__A__407,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_435,E4__A__435,E4__A__435,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_495,E4__A__495,E4__A__495,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_54,E4__A__54,E4__A__54,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_557,E4__A__557,E4__A__557,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_568,E4__A__568,E4__A__568,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_744,E4__A__744,E4__A__744,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_75,E4__A__75,E4__A__75,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_750,E4__A__750,E4__A__750,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_88,E4__A__88,E4__A__88,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_903,E4__A__903,E4__A__903,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_963,E4__A__963,E4__A__963,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_a_974,E4__A__974,E4__A__974,E4_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,A,observable,role_a_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1054,E4__B__1054,E4__B__1054,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1204,E4__B__1204,E4__B__1204,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1247,E4__B__1247,E4__B__1247,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_129,E4__B__129,E4__B__129,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1305,E4__B__1305,E4__B__1305,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_133,E4__B__133,E4__B__133,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_141,E4__B__141,E4__B__141,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1494,E4__B__1494,E4__B__1494,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1562,E4__B__1562,E4__B__1562,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1615,E4__B__1615,E4__B__1615,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1634,E4__B__1634,E4__B__1634,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1704,E4__B__1704,E4__B__1704,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1756,E4__B__1756,E4__B__1756,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1766,E4__B__1766,E4__B__1766,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1899,E4__B__1899,E4__B__1899,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_190,E4__B__190,E4__B__190,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1901,E4__B__1901,E4__B__1901,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2075,E4__B__2075,E4__B__2075,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_211,E4__B__211,E4__B__211,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2233,E4__B__2233,E4__B__2233,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2247,E4__B__2247,E4__B__2247,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2295,E4__B__2295,E4__B__2295,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2409,E4__B__2409,E4__B__2409,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2450,E4__B__2450,E4__B__2450,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2488,E4__B__2488,E4__B__2488,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2490,E4__B__2490,E4__B__2490,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2515,E4__B__2515,E4__B__2515,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2537,E4__B__2537,E4__B__2537,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2551,E4__B__2551,E4__B__2551,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2561,E4__B__2561,E4__B__2561,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_258,E4__B__258,E4__B__258,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_28,E4__B__28,E4__B__28,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_332,E4__B__332,E4__B__332,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_354,E4__B__354,E4__B__354,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_388,E4__B__388,E4__B__388,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_401,E4__B__401,E4__B__401,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_423,E4__B__423,E4__B__423,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_459,E4__B__459,E4__B__459,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_554,E4__B__554,E4__B__554,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_585,E4__B__585,E4__B__585,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_609,E4__B__609,E4__B__609,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_729,E4__B__729,E4__B__729,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_757,E4__B__757,E4__B__757,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_762,E4__B__762,E4__B__762,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_769,E4__B__769,E4__B__769,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_901,E4__B__901,E4__B__901,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_935,E4__B__935,E4__B__935,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_977,E4__B__977,E4__B__977,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_979,E4__B__979,E4__B__979,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_993,E4__B__993,E4__B__993,E4_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,hidden,role_b_hidden_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1053,E4__B__1053,E4__B__1053,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1186,E4__B__1186,E4__B__1186,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_124,E4__B__124,E4__B__124,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1283,E4__B__1283,E4__B__1283,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1287,E4__B__1287,E4__B__1287,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1304,E4__B__1304,E4__B__1304,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1359,E4__B__1359,E4__B__1359,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1469,E4__B__1469,E4__B__1469,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1581,E4__B__1581,E4__B__1581,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1627,E4__B__1627,E4__B__1627,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1636,E4__B__1636,E4__B__1636,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1711,E4__B__1711,E4__B__1711,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1728,E4__B__1728,E4__B__1728,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1729,E4__B__1729,E4__B__1729,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1876,E4__B__1876,E4__B__1876,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1879,E4__B__1879,E4__B__1879,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_1881,E4__B__1881,E4__B__1881,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2074,E4__B__2074,E4__B__2074,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2092,E4__B__2092,E4__B__2092,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2175,E4__B__2175,E4__B__2175,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2182,E4__B__2182,E4__B__2182,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2217,E4__B__2217,E4__B__2217,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2283,E4__B__2283,E4__B__2283,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2329,E4__B__2329,E4__B__2329,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2350,E4__B__2350,E4__B__2350,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2353,E4__B__2353,E4__B__2353,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2375,E4__B__2375,E4__B__2375,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
two_stage_trust_punishment_y2hgu__e4_b_2385,E4__B__2385,E4__B__2385,E4_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E4,B,observable,role_b_observable_check,help,impact
