custom_id,record_id,unit_id,treatment_name,gold_target,variant,model,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated
multi_game_llm_fvk2c__103,103,103,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': None, 'TGSender_decision': 'NO', 'TGReceiver_decision': None, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 1, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,0.0,1.0,0.0,0.0,1.0
multi_game_llm_fvk2c__107,107,107,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 7, 'TGSender_decision': None, 'TGReceiver_decision': 3, 'PD_decision': None, 'SH_decision': 'Y', 'C_decision': 'Venus'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 7, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 7, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,1.0,0.0,1.0,0.0,0.0
multi_game_llm_fvk2c__1155,1155,1155,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 1, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': None, 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 4, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,1.0,0.0,0.0,1.0,1.0
multi_game_llm_fvk2c__1404,1404,1404,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi_game_llm_fvk2c__1422,1422,1422,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': None, 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'NO', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Venus'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,1.0,0.0,0.0,0.0,0.0
multi_game_llm_fvk2c__1518,1518,1518,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi_game_llm_fvk2c__1530,1530,1530,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': None, 'SH_decision': None, 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,1.0,1.0,1.0,1.0,1.0
multi_game_llm_fvk2c__1599,1599,1599,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 3, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 1, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mars'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi_game_llm_fvk2c__1636,1636,1636,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': None, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 2, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Mercury'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,0.0,0.0,0.0,0.0,1.0
multi_game_llm_fvk2c__1668,1668,1668,TDP,"{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 1, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': None, 'SH_decision': None, 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 6, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 6, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mercury'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,1.0,0.0,1.0,1.0,1.0,1.0,1.0
multi_game_llm_fvk2c__1742,1742,1742,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 6, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 6, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 6, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multi_game_llm_fvk2c__1746,1746,1746,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 1, 'TGSender_delegated': 1, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 1, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': None, 'TGSender_decision': None, 'TGReceiver_decision': None, 'PD_decision': None, 'SH_decision': None, 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 7, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 4, 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,1.0,1.0,1.0,1.0,1.0,0.0
multi_game_llm_fvk2c__1777,1777,1777,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi_game_llm_fvk2c__1781,1781,1781,TDP,"{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 1, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': None, 'PD_decision': None, 'SH_decision': 'Y', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Saturn'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Saturn'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,1.0,0.0,0.0,1.0,1.0,0.0,1.0
multi_game_llm_fvk2c__1784,1784,1784,TDP,"{'UGProposer_delegated': 1, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 1, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': None, 'UGResponder_decision': 10, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': None, 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 0, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Mars'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 0, 'UGResponder_decision': 5, 'TGSender_decision': 'NO', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'X', 'C_decision': 'Saturn'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,1.0,0.0,0.0,0.0,1.0,0.0,0.0
multi_game_llm_fvk2c__1836,1836,1836,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 1, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 6, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': None}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 6, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Venus'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 6, 'UGResponder_decision': 5, 'TGSender_decision': 'YES', 'TGReceiver_decision': 3, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Saturn'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multi_game_llm_fvk2c__1850,1850,1850,TDP,"{'UGProposer_delegated': 0, 'UGResponder_delegated': 0, 'TGSender_delegated': 0, 'TGReceiver_delegated': 0, 'PD_delegated': 0, 'SH_delegated': 0, 'C_delegated': 0, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'YES', 'TGReceiver_decision': 2, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 1, 'TGSender_decision': 'NO', 'TGReceiver_decision': 0, 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",demographic_only_row_resampled_seed_0,gpt-5-mini,TDP,TransparentDelegation,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",human,0.0,0.0,0.0,0.0,0.0,0.0,0.0
